measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
177437794,1015679,136174,Pakistan,UBL Digital,banking,ubldigital.com,103.8.14.50,56126,"UBL-PK - 13 Floor UBL Building, PK",PK,"Karachi, Sindh, PK",server IP,False,6,0,21.682,6327 > 38193,CA > PK,2026-06-05T12:16:37.264877
177437803,1015679,136174,Pakistan,Bank Alfalah,banking,bankalfalah.com,40.120.122.192,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,"Dubai, Dubai, AE",server IP,True,10,4,61.317,6327 > 38193 > 5384 > 8966 > 8075,CA > PK > AE > GB > US,2026-06-05T13:09:46.925874
177437808,1015679,136174,Pakistan,Bank Islami,banking,bankislami.com.pk,104.18.28.162,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,20.806,6327 > 38193 > 13335,CA > PK > US,2026-06-05T13:10:30.109285
177437812,1015679,136174,Pakistan,Meezan Bank,banking,meezanbank.com,104.18.1.183,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,47.508,6327 > 38193 > 13335,CA > PK > US,2026-06-05T13:10:57.133179
177437819,1015679,136174,Pakistan,Askari Bank,banking,askaribank.com.pk,104.18.2.57,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,20.669,6327 > 38193 > 13335,CA > PK > US,2026-06-05T13:11:15.699104
177437825,1015679,136174,Pakistan,JazzCash,banking,jazzcash.com.pk,104.26.1.79,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,20.454,6327 > 38193 > 13335,CA > PK > US,2026-06-05T13:11:27.649848
177437833,1015679,136174,Pakistan,EasyPaisa,banking,easypaisa.com.pk,18.142.75.3,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Singapore, Central Singapore, SG",server IP,False,5,6,21.003,6327 > 38193,CA > PK,2026-06-05T13:11:39.610158
177437835,1015679,136174,Pakistan,NayaPay,banking,nayapay.com,104.20.21.218,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,45.025,6327 > 38193 > 13335,CA > PK > US,2026-06-05T13:11:50.753859
177437838,1015679,136174,Pakistan,SadaPay,banking,sadapay.com,198.202.211.1,209242,"CLOUDFLARESPECTRUM - Cloudflare London, LLC, US",US,"San Francisco, California, US",server IP,True,7,0,21.459,6327 > 38193 > 209242,CA > PK > US,2026-06-05T13:12:03.868805
177437899,1015210,17557,Pakistan,UBL Digital,banking,ubldigital.com,103.8.14.50,56126,"UBL-PK - 13 Floor UBL Building, PK",PK,"Karachi, Sindh, PK",server IP,False,1,6,0.269,,,2026-06-05T13:12:15.364461
177437900,1015210,17557,Pakistan,Bank Alfalah,banking,bankalfalah.com,40.120.122.192,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,"Dubai, Dubai, AE",server IP,True,2,0,550.924,8075,US,2026-06-05T13:12:16.532792
177437903,1015210,17557,Pakistan,Bank Islami,banking,bankislami.com.pk,104.18.28.162,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,691.858,13335,US,2026-06-05T13:12:17.538094
177437904,1015210,17557,Pakistan,Meezan Bank,banking,meezanbank.com,104.18.1.183,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,664.149,13335,US,2026-06-05T13:12:18.666686
177437906,1015210,17557,Pakistan,Askari Bank,banking,askaribank.com.pk,104.18.2.57,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,461.405,13335,US,2026-06-05T13:12:19.870898
177437907,1015210,17557,Pakistan,JazzCash,banking,jazzcash.com.pk,104.26.1.79,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,458.5,13335,US,2026-06-05T13:12:21.054239
177437908,1015210,17557,Pakistan,EasyPaisa,banking,easypaisa.com.pk,18.142.75.3,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Singapore, Central Singapore, SG",server IP,False,1,6,0.21,,,2026-06-05T13:12:22.124481
177437913,1015210,17557,Pakistan,NayaPay,banking,nayapay.com,104.20.21.218,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,255.787,13335,US,2026-06-05T13:12:23.351890
177437925,1015210,17557,Pakistan,SadaPay,banking,sadapay.com,198.202.211.1,209242,"CLOUDFLARESPECTRUM - Cloudflare London, LLC, US",US,"San Francisco, California, US",server IP,True,2,0,935.262,209242,US,2026-06-05T13:12:24.531104
177438030,62224,38193,Pakistan,UBL Digital,banking,ubldigital.com,103.8.14.50,56126,"UBL-PK - 13 Floor UBL Building, PK",PK,"Karachi, Sindh, PK",server IP,False,2,6,1.055,,,2026-06-05T13:12:25.643786
177438036,62224,38193,Pakistan,Bank Alfalah,banking,bankalfalah.com,40.120.122.192,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,"Dubai, Dubai, AE",server IP,True,3,5,43.344,8075,US,2026-06-05T13:12:26.833904
177438042,62224,38193,Pakistan,Bank Islami,banking,bankislami.com.pk,104.18.28.162,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,25.272,13335,US,2026-06-05T13:12:28.063175
177438047,62224,38193,Pakistan,Meezan Bank,banking,meezanbank.com,104.18.1.183,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,24.087,13335,US,2026-06-05T13:12:29.230708
177438056,62224,38193,Pakistan,Askari Bank,banking,askaribank.com.pk,104.18.2.57,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,25.564,13335,US,2026-06-05T13:12:30.346947
177438063,62224,38193,Pakistan,JazzCash,banking,jazzcash.com.pk,104.26.1.79,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,27.884,13335,US,2026-06-05T13:12:31.403438
177438075,62224,38193,Pakistan,EasyPaisa,banking,easypaisa.com.pk,18.142.75.3,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Singapore, Central Singapore, SG",server IP,False,2,6,1.655,,,2026-06-05T13:12:32.611063
177438080,62224,38193,Pakistan,NayaPay,banking,nayapay.com,104.20.21.218,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,24.768,13335,US,2026-06-05T13:12:33.798630
177438089,62224,38193,Pakistan,SadaPay,banking,sadapay.com,198.202.211.1,209242,"CLOUDFLARESPECTRUM - Cloudflare London, LLC, US",US,"San Francisco, California, US",server IP,True,3,5,25.097,209242,US,2026-06-05T13:12:35.033254
177438209,60223,23674,Pakistan,UBL Digital,banking,ubldigital.com,103.8.14.50,56126,"UBL-PK - 13 Floor UBL Building, PK",PK,"Karachi, Sindh, PK",server IP,False,6,8,23.476,17557,PK,2026-06-05T13:12:36.205634
