target_hostname,target_label,target_category,probe_id,probe_asn,probe_city,trace_time,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout,target_ip,target_asn,target_asn_name,target_country,destination_responded,measurement_id
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T10:45:44+00:00,7,110.93.252.84,22.364,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T10:45:44+00:00,8,110.93.252.201,39.956,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T10:45:44+00:00,9,110.93.197.229,40.509,38193,110.93.197.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T10:45:44+00:00,10,202.142.160.201,40.195,9260,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T10:45:44+00:00,11,125.209.73.226,40.697,9260,125.209.73.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T10:45:44+00:00,12,202.142.167.148,40.4,9260,202.142.167.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,1,192.168.18.1,1.239,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,2,100.89.32.1,2.688,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,3,172.27.0.29,2.913,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,4,172.27.0.22,2.876,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,5,172.31.5.170,2.843,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,6,110.93.202.134,22.807,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,7,110.93.252.84,22.503,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,8,110.93.252.201,39.553,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,9,110.93.197.229,40.518,38193,110.93.197.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,10,202.142.160.201,40.319,9260,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,11,125.209.73.226,40.455,9260,125.209.73.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:00:34+00:00,12,202.142.167.148,40.493,9260,202.142.167.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,1,192.168.18.1,1.021,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,2,100.89.32.1,2.843,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,3,172.27.0.29,2.982,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,4,172.27.0.22,2.773,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,5,172.31.5.170,3.163,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,6,110.93.202.134,22.303,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,7,110.93.252.84,22.338,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,8,110.93.252.201,39.545,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,9,110.93.197.229,40.072,38193,110.93.197.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,10,202.142.160.201,40.266,9260,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,11,125.209.73.226,39.666,9260,125.209.73.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:15:45+00:00,12,202.142.167.148,40.464,9260,202.142.167.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,1,192.168.18.1,0.969,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,2,100.89.32.1,2.542,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,3,172.27.0.29,2.839,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,4,172.27.0.22,2.438,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,5,172.31.5.170,2.641,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,6,110.93.202.134,22.496,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,7,110.93.252.84,22.146,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,8,110.93.252.201,39.786,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,9,110.93.197.229,40.065,38193,110.93.197.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,10,202.142.160.201,40.053,9260,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,11,125.209.73.226,40.244,9260,125.209.73.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:30:33+00:00,12,202.142.167.148,40.437,9260,202.142.167.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,1,192.168.18.1,1.18,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,2,100.89.32.1,3.03,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,3,172.27.0.29,3.028,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,4,172.27.0.22,2.387,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,5,172.31.5.170,3.025,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,6,110.93.202.134,22.959,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,7,110.93.252.84,22.689,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,8,110.93.252.201,39.705,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,9,110.93.197.229,40.455,38193,110.93.197.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,10,202.142.160.201,40.305,9260,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,11,125.209.73.226,40.507,9260,125.209.73.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T11:45:36+00:00,12,202.142.167.148,40.417,9260,202.142.167.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,1,192.168.18.1,1.009,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,2,100.89.32.1,3.009,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,3,172.27.0.29,3.424,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,4,172.27.0.22,2.315,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,5,172.31.5.170,3.076,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,6,110.93.202.134,22.502,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,7,110.93.252.84,22.16,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,8,110.93.252.201,39.611,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,9,110.93.197.229,39.931,38193,110.93.197.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,10,202.142.160.201,40.163,9260,202.142.160.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,11,125.209.73.226,40.141,9260,125.209.73.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:00:43+00:00,12,202.142.167.148,40.38,9260,202.142.167.0/24,PK,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:15:35+00:00,1,192.168.18.1,0.801,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:15:35+00:00,2,100.89.32.1,3.111,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:15:35+00:00,3,172.27.0.29,2.961,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:15:35+00:00,4,172.27.0.22,2.618,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:15:35+00:00,5,172.31.5.170,2.876,,,,RFC1918,True,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:15:35+00:00,6,110.93.202.134,23.041,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:15:35+00:00,7,110.93.252.84,22.445,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:15:35+00:00,8,110.93.252.201,39.714,,110.93.192.0/18,PK,TWA,False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
dunyanews.tv,Dunya News,news,60223,23674,Islamabad,2026-06-10T12:15:35+00:00,9,110.93.197.229,40.045,38193,110.93.197.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,True,178952544
