measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
177512008,62224,38193,Pakistan,Zong,telecom,zong.com.pk,148.72.244.140,26496,"AS-26496-GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,"Singapore, North West, SG",server IP,True,3,5,104.832,26496,US,2026-06-05T17:38:21.654336
177512056,62224,38193,Pakistan,Nayatel,telecom,nayatel.com,203.82.48.231,23674,"NAYATEL-PK - Nayatel (Pvt) Ltd, PK",PK,"Islamabad, Islamabad, PK",server IP,True,3,5,107.099,23674,PK,2026-06-05T17:38:24.699324
177512080,62224,38193,Pakistan,StormFiber,telecom,stormfiber.com,203.101.172.139,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,"Karachi, Sindh, PK",server IP,True,3,5,39.326,9541,PK,2026-06-05T17:38:27.568654
177512122,62224,38193,Pakistan,Wateen,telecom,wateen.com,91.108.117.126,47583,"AS-HOSTINGER - Hostinger International Limited, CY",DE,"Jakarta, Jakarta, ID",server IP,True,3,5,200.026,47583,DE,2026-06-05T17:38:30.639475
177512149,62224,38193,Pakistan,Brain Telecom,telecom,brain.net.pk,5.161.30.49,213230,"HETZNER-CLOUD2-AS - Hetzner Online GmbH, DE",DE,"Ashburn, Virginia, US",server IP,True,3,5,222.69,213230,DE,2026-06-05T17:38:33.508004
177512191,62224,38193,Pakistan,Nexlinx,telecom,nexlinx.net.pk,202.59.80.26,17563,"NEXLINX-AS-AP - Autonomous System Number for Nexlinx, PK",PK,"Lahore, Punjab, PK",server IP,True,3,5,8.068,17563,PK,2026-06-05T17:38:36.458543
177512222,62224,38193,Pakistan,LUMS,education,lums.edu.pk,203.135.62.24,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,"Lahore, Punjab, PK",server IP,False,2,6,1.475,,,2026-06-05T17:38:39.445361
177512256,62224,38193,Pakistan,NUST,education,nust.edu.pk,104.26.2.7,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,23.722,13335,US,2026-06-05T17:38:42.275520
177512289,62224,38193,Pakistan,Punjab University,education,pu.edu.pk,111.68.103.27,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,"Lahore, Punjab, PK",server IP,True,3,5,11.204,45773,PK,2026-06-05T17:38:43.336645
177512331,60223,23674,Pakistan,Zong,telecom,zong.com.pk,148.72.244.140,26496,"AS-26496-GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,"Singapore, North West, SG",server IP,True,11,5,105.709,26496,PK > SG > US,2026-06-05T17:38:46.349940
