trace_time,target_hostname,target_label,target_category,probe_id,probe_asn,probe_city,target_ip,target_asn,target_asn_name,target_country,dest_rtt_ms,total_hops,timeout_hops,asns_in_path,countries_in_path,dest_location,location_via,destination_responded,measurement_id
2026-06-11T10:49:02+00:00,dunyanews.tv,Dunya News,news,60223,23674,Nayatel,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,42.029,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T11:04:02+00:00,dunyanews.tv,Dunya News,news,60223,23674,Nayatel,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,41.96,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T11:19:02+00:00,dunyanews.tv,Dunya News,news,60223,23674,Nayatel,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,42.215,12,0,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T09:19:02+00:00,dunyanews.tv,Dunya News,news,62224,38193,Transworld,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,7.191,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T09:34:04+00:00,dunyanews.tv,Dunya News,news,62224,38193,Transworld,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.591,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T09:49:09+00:00,dunyanews.tv,Dunya News,news,62224,38193,Transworld,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.764,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T10:04:01+00:00,dunyanews.tv,Dunya News,news,62224,38193,Transworld,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.849,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T10:19:03+00:00,dunyanews.tv,Dunya News,news,62224,38193,Transworld,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.449,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T10:34:07+00:00,dunyanews.tv,Dunya News,news,62224,38193,Transworld,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.928,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T10:48:58+00:00,dunyanews.tv,Dunya News,news,62224,38193,Transworld,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.076,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T11:04:05+00:00,dunyanews.tv,Dunya News,news,62224,38193,Transworld,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.644,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T11:18:59+00:00,dunyanews.tv,Dunya News,news,62224,38193,Transworld,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,6.416,3,5,9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T09:18:33+00:00,dunyanews.tv,Dunya News,news,7613,152605,Z COM Networks,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.575,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T09:33:34+00:00,dunyanews.tv,Dunya News,news,7613,152605,Z COM Networks,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.541,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T09:48:33+00:00,dunyanews.tv,Dunya News,news,7613,152605,Z COM Networks,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.6,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T10:03:40+00:00,dunyanews.tv,Dunya News,news,7613,152605,Z COM Networks,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.535,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T10:18:42+00:00,dunyanews.tv,Dunya News,news,7613,152605,Z COM Networks,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.535,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T10:33:43+00:00,dunyanews.tv,Dunya News,news,7613,152605,Z COM Networks,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.59,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T10:48:41+00:00,dunyanews.tv,Dunya News,news,7613,152605,Z COM Networks,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.553,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T11:03:29+00:00,dunyanews.tv,Dunya News,news,7613,152605,Z COM Networks,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.565,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T11:18:41+00:00,dunyanews.tv,Dunya News,news,7613,152605,Z COM Networks,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,1.545,6,0,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,True,179311279
2026-06-11T09:17:44+00:00,hbl.com,HBL Bank,banking,1015679,136174,LocalInternetProj01,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,208.581,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:32:46+00:00,hbl.com,HBL Bank,banking,1015679,136174,LocalInternetProj01,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,208.589,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:47:48+00:00,hbl.com,HBL Bank,banking,1015679,136174,LocalInternetProj01,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.343,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:02:50+00:00,hbl.com,HBL Bank,banking,1015679,136174,LocalInternetProj01,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.604,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:17:44+00:00,hbl.com,HBL Bank,banking,1015679,136174,LocalInternetProj01,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.483,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:32:55+00:00,hbl.com,HBL Bank,banking,1015679,136174,LocalInternetProj01,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.578,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:47:50+00:00,hbl.com,HBL Bank,banking,1015679,136174,LocalInternetProj01,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,209.88,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T11:02:50+00:00,hbl.com,HBL Bank,banking,1015679,136174,LocalInternetProj01,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.644,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T11:17:50+00:00,hbl.com,HBL Bank,banking,1015679,136174,LocalInternetProj01,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.888,12,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:14:33+00:00,hbl.com,HBL Bank,banking,1016036,9541,Cybernet,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.471,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:29:34+00:00,hbl.com,HBL Bank,banking,1016036,9541,Cybernet,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.116,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:44:31+00:00,hbl.com,HBL Bank,banking,1016036,9541,Cybernet,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,210.319,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:59:36+00:00,hbl.com,HBL Bank,banking,1016036,9541,Cybernet,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,210.065,12,2,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:14:38+00:00,hbl.com,HBL Bank,banking,1016036,9541,Cybernet,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,210.188,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:29:30+00:00,hbl.com,HBL Bank,banking,1016036,9541,Cybernet,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,210.795,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:44:36+00:00,hbl.com,HBL Bank,banking,1016036,9541,Cybernet,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.377,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:59:25+00:00,hbl.com,HBL Bank,banking,1016036,9541,Cybernet,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.286,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T11:14:30+00:00,hbl.com,HBL Bank,banking,1016036,9541,Cybernet,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.417,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T11:29:27+00:00,hbl.com,HBL Bank,banking,1016036,9541,Cybernet,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.203,13,1,9541 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:19:35+00:00,hbl.com,HBL Bank,banking,60223,23674,Nayatel,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,212.338,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:34:29+00:00,hbl.com,HBL Bank,banking,60223,23674,Nayatel,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.871,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:49:30+00:00,hbl.com,HBL Bank,banking,60223,23674,Nayatel,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.723,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:04:36+00:00,hbl.com,HBL Bank,banking,60223,23674,Nayatel,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,200.079,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:19:37+00:00,hbl.com,HBL Bank,banking,60223,23674,Nayatel,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.831,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:34:43+00:00,hbl.com,HBL Bank,banking,60223,23674,Nayatel,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,200.113,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:49:34+00:00,hbl.com,HBL Bank,banking,60223,23674,Nayatel,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,199.897,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T11:04:42+00:00,hbl.com,HBL Bank,banking,60223,23674,Nayatel,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,200.125,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T11:19:41+00:00,hbl.com,HBL Bank,banking,60223,23674,Nayatel,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,200.14,15,1,174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:19:39+00:00,hbl.com,HBL Bank,banking,62224,38193,Transworld,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,203.458,3,5,19551,US,,,True,179311289
2026-06-11T09:34:36+00:00,hbl.com,HBL Bank,banking,62224,38193,Transworld,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,202.1,3,5,19551,US,,,True,179311289
2026-06-11T09:49:39+00:00,hbl.com,HBL Bank,banking,62224,38193,Transworld,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,203.414,3,5,19551,US,,,True,179311289
2026-06-11T10:04:36+00:00,hbl.com,HBL Bank,banking,62224,38193,Transworld,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,202.703,3,5,19551,US,,,True,179311289
2026-06-11T10:19:33+00:00,hbl.com,HBL Bank,banking,62224,38193,Transworld,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,204.033,3,5,19551,US,,,True,179311289
2026-06-11T10:34:36+00:00,hbl.com,HBL Bank,banking,62224,38193,Transworld,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.556,3,5,19551,US,,,True,179311289
2026-06-11T10:49:30+00:00,hbl.com,HBL Bank,banking,62224,38193,Transworld,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,203.566,3,5,19551,US,,,True,179311289
2026-06-11T11:04:43+00:00,hbl.com,HBL Bank,banking,62224,38193,Transworld,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,202.709,3,5,19551,US,,,True,179311289
2026-06-11T11:19:36+00:00,hbl.com,HBL Bank,banking,62224,38193,Transworld,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,206.241,3,5,19551,US,,,True,179311289
2026-06-11T09:16:48+00:00,hbl.com,HBL Bank,banking,7613,152605,Z COM Networks,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.978,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:31:49+00:00,hbl.com,HBL Bank,banking,7613,152605,Z COM Networks,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.916,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:46:49+00:00,hbl.com,HBL Bank,banking,7613,152605,Z COM Networks,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.863,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:01:50+00:00,hbl.com,HBL Bank,banking,7613,152605,Z COM Networks,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.911,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:16:43+00:00,hbl.com,HBL Bank,banking,7613,152605,Z COM Networks,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.794,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:31:44+00:00,hbl.com,HBL Bank,banking,7613,152605,Z COM Networks,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,202.037,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T10:46:48+00:00,hbl.com,HBL Bank,banking,7613,152605,Z COM Networks,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.858,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T11:01:45+00:00,hbl.com,HBL Bank,banking,7613,152605,Z COM Networks,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.957,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T11:16:44+00:00,hbl.com,HBL Bank,banking,7613,152605,Z COM Networks,45.60.73.176,19551,"INCAPSULA - Incapsula Inc, US",US,201.817,11,1,152605 > 38193 > 174 > 19551,PK > US > NL,"Secaucus, New Jersey, US",handoff 38.122.35.199,True,179311289
2026-06-11T09:15:49+00:00,mcb.com.pk,MCB Bank,banking,1015679,136174,LocalInternetProj01,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.773,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
2026-06-11T09:30:40+00:00,mcb.com.pk,MCB Bank,banking,1015679,136174,LocalInternetProj01,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.719,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
2026-06-11T09:45:41+00:00,mcb.com.pk,MCB Bank,banking,1015679,136174,LocalInternetProj01,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.69,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
2026-06-11T10:00:48+00:00,mcb.com.pk,MCB Bank,banking,1015679,136174,LocalInternetProj01,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.581,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
2026-06-11T10:15:47+00:00,mcb.com.pk,MCB Bank,banking,1015679,136174,LocalInternetProj01,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.901,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
2026-06-11T10:30:50+00:00,mcb.com.pk,MCB Bank,banking,1015679,136174,LocalInternetProj01,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.933,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
2026-06-11T10:45:42+00:00,mcb.com.pk,MCB Bank,banking,1015679,136174,LocalInternetProj01,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,132.301,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,179311300
