target_hostname,target_label,target_category,probe_id,probe_asn,probe_city,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout,target_ip,target_asn,target_asn_name,target_country,destination_responded,measurement_id,timestamp
bbc.co.uk,Bbc,news,7613,152605,Pakistan,1,157.20.147.17,0.556,152605,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049895,2026-06-17T00:31:09.572199
bbc.co.uk,Bbc,news,7613,152605,Pakistan,2,110.93.205.184,0.9,38193,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049895,2026-06-17T00:31:09.572199
bbc.co.uk,Bbc,news,7613,152605,Pakistan,3,110.93.254.40,19.19,,110.93.192.0/18,PK,TWA,False,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049895,2026-06-17T00:31:09.572199
bbc.co.uk,Bbc,news,7613,152605,Pakistan,4,110.93.252.246,19.233,,110.93.192.0/18,PK,TWA,False,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049895,2026-06-17T00:31:09.572199
bbc.co.uk,Bbc,news,7613,152605,Pakistan,5,195.229.27.221,97.995,8966,195.229.0.0/17,AE,"Etisalat-AS - EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC, AE",False,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049895,2026-06-17T00:31:09.572199
bbc.co.uk,Bbc,news,7613,152605,Pakistan,6,5.195.70.162,100.699,8966,5.195.0.0/17,AE,"Etisalat-AS - EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC, AE",False,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049895,2026-06-17T00:31:09.572199
bbc.co.uk,Bbc,news,7613,152605,Pakistan,7,140.248.64.46,30.461,,140.248.0.0/16,,SKYCA-3,False,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049895,2026-06-17T00:31:09.572199
bbc.co.uk,Bbc,news,7613,152605,Pakistan,8,151.101.128.81,31.595,54113,151.101.128.0/22,US,"FASTLY - Fastly, Inc., US",False,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049895,2026-06-17T00:31:09.572199
bbc.co.uk,Bbc,news,60223,23674,Pakistan,1,192.168.18.1,1.265,,,,RFC1918,True,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049850,2026-06-17T00:30:31.848551
bbc.co.uk,Bbc,news,60223,23674,Pakistan,2,100.89.224.1,3.42,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049850,2026-06-17T00:30:31.848551
bbc.co.uk,Bbc,news,60223,23674,Pakistan,3,172.27.0.29,3.306,,,,RFC1918,True,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049850,2026-06-17T00:30:31.848551
bbc.co.uk,Bbc,news,60223,23674,Pakistan,4,172.27.0.22,2.677,,,,RFC1918,True,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049850,2026-06-17T00:30:31.848551
bbc.co.uk,Bbc,news,60223,23674,Pakistan,5,172.31.5.170,2.854,,,,RFC1918,True,False,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049850,2026-06-17T00:30:31.848551
bbc.co.uk,Bbc,news,60223,23674,Pakistan,6,*,,,,,,False,True,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049850,2026-06-17T00:30:31.848551
bbc.co.uk,Bbc,news,60223,23674,Pakistan,7,*,,,,,,False,True,151.101.128.81,54113,"FASTLY - Fastly, Inc., US",US,True,181049850,2026-06-17T00:30:31.848551
