measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
180987719,1015679,136174,Pakistan,Hec,government,hec.gov.pk,111.68.100.163,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,"Islamabad, Islamabad, PK",server IP,False,7,6,40.829,6327 > 38193,CA > PK,2026-06-16T21:16:35.748073
180987720,1015679,136174,Pakistan,Icci,government,icci.com.pk,65.181.113.41,209341,"WHG-FRA - WHG Hosting Services Ltd, GB",GB,"Frankfurt am Main, Hesse, DE",server IP,True,14,1,156.025,6327 > 38193 > 6762 > 3257 > 209341,CA > PK > IT > US > GB,2026-06-16T21:16:43.822560
180987721,1015679,136174,Pakistan,Iesco,government,iesco.com.pk,210.56.28.14,7590,"COMSATS - Commission on Science and Technology for, PK",PK,"Saidpur, Islamabad, PK",server IP,False,6,6,66.756,6327 > 38193,CA > PK,2026-06-16T21:16:53.447968
180987723,1015679,136174,Pakistan,Ignite,government,ignite.org.pk,104.26.5.216,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,21.392,6327 > 38193 > 13335,CA > PK > US,2026-06-16T21:17:00.306339
180987724,1015679,136174,Pakistan,Indianembassy,government,indianembassy.org,103.119.217.37,20068,"HAWKHOST - Hawk Host Inc., CA",CA,"London, England, GB",server IP,False,10,10,153.028,6327 > 38193 > 16276,CA > PK > FR,2026-06-16T21:17:02.778454
180987726,1015679,136174,Pakistan,Interior,government,interior.gov.pk,23.44.4.184,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",US,"Karachi, Sindh, PK",handoff 110.93.192.129,True,13,1,181.056,6327 > 38193 > 20940,CA > PK > US,2026-06-16T21:17:12.903590
180987727,1015679,136174,Pakistan,Irrigation,government,irrigation.punjab.gov.pk,103.111.160.21,59323,"PITB-PUNJAB-PK - Punjab Information Technology Board, PK",PK,"Lahore, Punjab, PK",server IP,False,7,6,81.678,6327 > 38193 > 17563,CA > PK,2026-06-16T21:17:15.614103
180987728,1015679,136174,Pakistan,Irrigation,government,irrigation.sindh.gov.pk,103.120.116.7,138039,"BBI-AS-AP - Broadband Business Ideas (PVT.) Limited, PK",PK,"Tando Adam, Sindh, PK",server IP,False,8,6,27.331,6327 > 38193 > 9557,CA > PK,2026-06-16T21:17:22.794777
180987739,1015679,136174,Pakistan,Islamabad,government,islamabad.mfa.ir,185.143.234.235,205585,"ARVANCLOUD-CDN-IR - Noyan Abr Arvan Co. ( Private Joint Stock), IR",IR,"Tehran, Tehran, IR",server IP,True,12,0,154.946,6327 > 38193 > 205585,CA > PK > DE > IR,2026-06-16T21:17:28.447232
180989456,62224,38193,Pakistan,Hec,government,hec.gov.pk,111.68.100.163,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,"Islamabad, Islamabad, PK",server IP,False,2,6,1.039,,,2026-06-16T21:17:36.192921
180989487,62224,38193,Pakistan,Icci,government,icci.com.pk,65.181.113.41,209341,"WHG-FRA - WHG Hosting Services Ltd, GB",GB,"Frankfurt am Main, Hesse, DE",server IP,True,3,5,146.483,209341,GB,2026-06-16T21:17:37.207057
180989513,62224,38193,Pakistan,Iesco,government,iesco.com.pk,210.56.28.14,7590,"COMSATS - Commission on Science and Technology for, PK",PK,"Saidpur, Islamabad, PK",server IP,False,2,6,2.948,,,2026-06-16T21:17:38.124249
180989541,62224,38193,Pakistan,Ignite,government,ignite.org.pk,104.26.5.216,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,23.654,13335,US,2026-06-16T21:17:39.028727
180989569,62224,38193,Pakistan,Indianembassy,government,indianembassy.org,103.119.217.37,20068,"HAWKHOST - Hawk Host Inc., CA",CA,"London, England, GB",server IP,True,3,5,160.882,20068,CA,2026-06-16T21:17:39.935802
180989600,62224,38193,Pakistan,Interior,government,interior.gov.pk,23.44.4.184,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",US,,,True,3,5,111.917,20940,US,2026-06-16T21:17:40.860370
