target_hostname,target_label,target_category,probe_id,probe_asn,probe_city,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout,target_ip,target_asn,target_asn_name,target_country,destination_responded,measurement_id,timestamp
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,1,157.20.147.17,0.563,152605,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,2,110.93.205.184,0.755,38193,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,3,110.93.252.48,19.004,,110.93.192.0/18,PK,TWA,False,False,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,4,110.93.252.136,19.194,,110.93.192.0/18,PK,TWA,False,False,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,5,27.111.228.157,94.192,,27.111.224.0/20,SG,EQUINIX-AP,False,False,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,6,2.21.120.187,94.104,32787,2.21.120.0/24,NL,"PROLEXIC-TECHNOLOGIES-DDOS-MITIGATION-NETWORK - Akamai Technologies, Inc., US",False,False,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,7,72.52.21.194,282.968,32787,72.52.21.0/24,US,"PROLEXIC-TECHNOLOGIES-DDOS-MITIGATION-NETWORK - Akamai Technologies, Inc., US",False,False,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,8,192.168.51.90,266.304,,,,RFC1918,True,False,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,9,192.168.201.6,266.122,,,,RFC1918,True,False,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,10,172.16.54.3,190.776,,,,RFC1918,True,False,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,11,*,,,,,,False,True,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,12,*,,,,,,False,True,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,13,*,,,,,,False,True,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,14,*,,,,,,False,True,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,15,*,,,,,,False,True,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,7613,152605,Pakistan,255,*,,,,,,False,True,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006825,2026-06-16T22:22:52.509773
nitb.gov.pk,Nitb,government,60223,23674,Pakistan,1,192.168.18.1,2.883,,,,RFC1918,True,False,203.101.184.87,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,False,181006715,2026-06-16T22:22:25.647374
