target_hostname,target_label,target_category,probe_id,probe_asn,probe_city,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout,target_ip,target_asn,target_asn_name,target_country,destination_responded,measurement_id,timestamp
en.wikipedia.org,En,other,7613,152605,Pakistan,1,157.20.147.17,0.396,152605,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576061,2026-06-18T02:26:24.431644
en.wikipedia.org,En,other,7613,152605,Pakistan,2,110.93.205.184,3.713,38193,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576061,2026-06-18T02:26:24.431644
en.wikipedia.org,En,other,7613,152605,Pakistan,3,110.93.252.102,17.831,,110.93.192.0/18,PK,TWA,False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576061,2026-06-18T02:26:24.431644
en.wikipedia.org,En,other,7613,152605,Pakistan,4,110.93.252.246,16.243,,110.93.192.0/18,PK,TWA,False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576061,2026-06-18T02:26:24.431644
en.wikipedia.org,En,other,7613,152605,Pakistan,5,27.111.228.186,92.438,,27.111.224.0/20,SG,EQUINIX-AP,False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576061,2026-06-18T02:26:24.431644
en.wikipedia.org,En,other,7613,152605,Pakistan,6,103.102.166.224,93.758,14907,103.102.166.0/24,US,"WIKIMEDIA - Wikimedia Foundation Inc., US",False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576061,2026-06-18T02:26:24.431644
en.wikipedia.org,En,other,60223,23674,Pakistan,1,192.168.18.1,3.417,,,,RFC1918,True,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576004,2026-06-18T02:25:54.017913
en.wikipedia.org,En,other,60223,23674,Pakistan,2,100.89.0.1,5.101,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576004,2026-06-18T02:25:54.017913
en.wikipedia.org,En,other,60223,23674,Pakistan,3,172.27.0.29,2.926,,,,RFC1918,True,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576004,2026-06-18T02:25:54.017913
en.wikipedia.org,En,other,60223,23674,Pakistan,4,172.27.0.22,2.429,,,,RFC1918,True,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576004,2026-06-18T02:25:54.017913
en.wikipedia.org,En,other,60223,23674,Pakistan,5,172.31.5.170,2.905,,,,RFC1918,True,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576004,2026-06-18T02:25:54.017913
en.wikipedia.org,En,other,60223,23674,Pakistan,6,110.93.202.134,22.661,,110.93.192.0/18,PK,TWA,False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576004,2026-06-18T02:25:54.017913
en.wikipedia.org,En,other,60223,23674,Pakistan,7,110.93.252.86,22.926,,110.93.192.0/18,PK,TWA,False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576004,2026-06-18T02:25:54.017913
en.wikipedia.org,En,other,60223,23674,Pakistan,8,110.93.252.136,22.901,,110.93.192.0/18,PK,TWA,False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576004,2026-06-18T02:25:54.017913
en.wikipedia.org,En,other,60223,23674,Pakistan,9,*,,,,,,False,True,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576004,2026-06-18T02:25:54.017913
en.wikipedia.org,En,other,60223,23674,Pakistan,10,103.102.166.224,96.938,14907,103.102.166.0/24,US,"WIKIMEDIA - Wikimedia Foundation Inc., US",False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181576004,2026-06-18T02:25:54.017913
en.wikipedia.org,En,other,62224,38193,Pakistan,1,10.102.76.1,1.958,,,,RFC1918,True,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575905,2026-06-18T02:25:40.639861
en.wikipedia.org,En,other,62224,38193,Pakistan,2,172.25.3.14,0.838,,,,RFC1918,True,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575905,2026-06-18T02:25:40.639861
en.wikipedia.org,En,other,62224,38193,Pakistan,3,*,,,,,,False,True,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575905,2026-06-18T02:25:40.639861
en.wikipedia.org,En,other,62224,38193,Pakistan,4,*,,,,,,False,True,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575905,2026-06-18T02:25:40.639861
en.wikipedia.org,En,other,62224,38193,Pakistan,5,*,,,,,,False,True,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575905,2026-06-18T02:25:40.639861
en.wikipedia.org,En,other,62224,38193,Pakistan,6,*,,,,,,False,True,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575905,2026-06-18T02:25:40.639861
en.wikipedia.org,En,other,62224,38193,Pakistan,7,*,,,,,,False,True,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575905,2026-06-18T02:25:40.639861
en.wikipedia.org,En,other,62224,38193,Pakistan,255,103.102.166.224,97.821,14907,103.102.166.0/24,US,"WIKIMEDIA - Wikimedia Foundation Inc., US",False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575905,2026-06-18T02:25:40.639861
en.wikipedia.org,En,other,1015679,136174,Pakistan,1,192.168.100.1,0.673,,,,RFC1918,True,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575364,2026-06-18T02:24:31.859610
en.wikipedia.org,En,other,1015679,136174,Pakistan,2,70.70.71.137,1.752,6327,70.64.0.0/12,CA,"SHAW - Shaw Communications, CA",False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575364,2026-06-18T02:24:31.859610
en.wikipedia.org,En,other,1015679,136174,Pakistan,3,110.93.212.161,2.459,38193,110.93.212.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575364,2026-06-18T02:24:31.859610
en.wikipedia.org,En,other,1015679,136174,Pakistan,4,110.93.252.200,17.677,,110.93.192.0/18,PK,TWA,False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575364,2026-06-18T02:24:31.859610
en.wikipedia.org,En,other,1015679,136174,Pakistan,5,110.93.252.246,18.2,,110.93.192.0/18,PK,TWA,False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575364,2026-06-18T02:24:31.859610
en.wikipedia.org,En,other,1015679,136174,Pakistan,6,27.111.228.186,92.965,,27.111.224.0/20,SG,EQUINIX-AP,False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575364,2026-06-18T02:24:31.859610
en.wikipedia.org,En,other,1015679,136174,Pakistan,7,103.102.166.224,92.916,14907,103.102.166.0/24,US,"WIKIMEDIA - Wikimedia Foundation Inc., US",False,False,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,True,181575364,2026-06-18T02:24:31.859610
eurobaluchi.com,Eurobaluchi,other,7613,152605,Pakistan,1,157.20.147.17,0.381,152605,157.20.147.0/24,PK,"ZCOMNETWORKS-AS-AP - Z COM NETWORKS, PK",False,False,81.169.145.78,6724,"STRATO - Strato GmbH, DE",DE,True,181576062,2026-06-18T02:26:25.354175
eurobaluchi.com,Eurobaluchi,other,7613,152605,Pakistan,2,110.93.205.184,0.623,38193,110.93.205.0/24,PK,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",False,False,81.169.145.78,6724,"STRATO - Strato GmbH, DE",DE,True,181576062,2026-06-18T02:26:25.354175
