measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
182053542,1015679,136174,Pakistan,En,other,en.wikipedia.org,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,"San Francisco, California, US",server IP,True,7,0,96.769,6327 > 38193 > 14907,CA > PK > SG > US,2026-06-19T05:20:32.692667
182053543,1015679,136174,Pakistan,Eurobaluchi,other,eurobaluchi.com,81.169.145.78,6724,"STRATO - Strato GmbH, DE",DE,"Berlin, State of Berlin, DE",server IP,True,12,0,141.577,6327 > 38193 > 8560 > 6724,CA > PK > DE,2026-06-19T05:20:42.209932
182053545,1015679,136174,Pakistan,Everyonedrawmohammed,other,everyonedrawmohammed.blogspot.com,142.250.202.193,15169,"GOOGLE - Google LLC, US",US,"Karachi, Sindh, PK",handoff 110.93.252.246,True,9,0,32.988,6327 > 38193 > 15169,CA > PK > US,2026-06-19T05:20:52.191678
182053546,1015679,136174,Pakistan,Face Of Muhammed,other,face-of-muhammed.blogspot.com,142.250.202.193,15169,"GOOGLE - Google LLC, US",US,"Karachi, Sindh, PK",handoff 110.93.252.246,True,9,0,32.733,6327 > 38193 > 15169,CA > PK > US,2026-06-19T05:20:56.670037
182053548,1015679,136174,Pakistan,Facebook,other,facebook.com,157.240.227.35,32934,"FACEBOOK - Facebook, Inc., US",US,"Seeb, Muscat, OM",server IP,True,10,0,34.924,6327 > 38193 > 32934,CA > PK > US,2026-06-19T05:20:57.577757
182053549,1015679,136174,Pakistan,Fdipakistan,other,fdipakistan.org,185.230.63.186,58182,"wix_com - Wix.com Ltd., IL",IL,"Ashburn, Virginia, US",server IP,True,11,1,2302.958,6327 > 38193 > 6762 > 3356 > 58182,CA > PK > IT > GB > IL,2026-06-19T05:21:04.389582
182053551,1015679,136174,Pakistan,Fnpk,other,fnpk.org,5.9.157.170,24940,"HETZNER-AS - Hetzner Online GmbH, DE",DE,"Falkenstein, Saxony, DE",server IP,True,11,0,146.801,6327 > 38193 > 24940,CA > PK > DE,2026-06-19T05:21:13.701848
182053552,1015679,136174,Pakistan,Forum Asia,other,forum-asia.org,104.20.25.239,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,18.407,6327 > 38193 > 13335,CA > PK > US,2026-06-19T05:21:21.226611
182053554,1015679,136174,Pakistan,Forum,other,forum.mohaddis.com,67.217.247.93,8560,"IONOS-AS - IONOS SE, DE",US,"Sulphur Springs, Texas, US",server IP,False,16,7,248.254,6327 > 38193 > 174 > 1299 > 8560,CA > PK > US > SE,2026-06-19T05:21:24.903602
182053555,1015679,136174,Pakistan,Freeproxy,other,freeproxy.ca,172.67.143.71,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,11,0,110.784,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,2026-06-19T05:21:33.062888
182053557,1015679,136174,Pakistan,Gamblingjudge,other,gamblingjudge.com,184.75.248.30,13767,"DATABANK-DFW - DataBank Holdings, Ltd., US",RO,"Dallas, Texas, US",server IP,True,11,2,245.86,6327 > 38193 > 3356 > 13767 > 13354,CA > PK > US > RO,2026-06-19T05:21:38.590442
182053558,1015679,136174,Pakistan,Gbcpakistan,other,gbcpakistan.org,34.203.148.167,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,9,6,2370.495,6327 > 38193 > 6762,CA > PK > IT,2026-06-19T05:21:43.981933
182053560,1015679,136174,Pakistan,Genderinteractivealliance,other,genderinteractivealliance.wordpress.com,192.0.78.13,2635,"AUTOMATTIC - Automattic, Inc, US",US,"San Francisco, California, US",server IP,True,7,0,93.183,6327 > 38193 > 2635,CA > PK > SG > US,2026-06-19T05:21:48.465051
182053561,1015679,136174,Pakistan,Girlsnotbrides,other,girlsnotbrides.org,104.21.37.177,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,11,0,148.517,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,2026-06-19T05:21:51.766661
182053577,1015210,17557,Pakistan,En,other,en.wikipedia.org,103.102.166.224,14907,"WIKIMEDIA - Wikimedia Foundation Inc., US",US,"San Francisco, California, US",server IP,True,2,0,104.188,14907,US,2026-06-19T05:21:53.753174
182053578,1015210,17557,Pakistan,Eurobaluchi,other,eurobaluchi.com,81.169.145.78,6724,"STRATO - Strato GmbH, DE",DE,"Berlin, State of Berlin, DE",server IP,True,2,0,161.493,6724,DE,2026-06-19T05:21:54.748939
182053580,1015210,17557,Pakistan,Everyonedrawmohammed,other,everyonedrawmohammed.blogspot.com,142.250.202.193,15169,"GOOGLE - Google LLC, US",US,,,True,2,0,46.293,15169,US,2026-06-19T05:21:55.836766
