measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
181606603,1015679,136174,Pakistan,Sahe,other,sahe.org.pk,69.72.248.202,25653,"FORTRESSITX - FortressITX, US",US,"London, England, GB",server IP,True,15,0,177.955,6327 > 38193 > 174 > 1299 > 51713 > 25653,CA > PK > US > SE > GB,2026-06-18T04:05:02.924952
181606606,1015679,136174,Pakistan,Sahil,other,sahil.org,162.241.151.154,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Phoenix, Arizona, US",server IP,True,13,1,286.12,6327 > 38193 > 6762 > 3356 > 31898,CA > PK > IT > US,2026-06-18T04:05:11.478764
181606610,1015679,136174,Pakistan,Sappk,other,sappk.org,15.204.159.118,16276,"OVH - OVH SAS, FR",US,"Reston, Virginia, US",server IP,True,12,9,221.016,6327 > 38193 > 174 > 16276,CA > PK > US > FR,2026-06-18T04:05:17.945119
181606613,1015679,136174,Pakistan,Sbo,other,sbo.net,104.26.5.194,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,35.974,6327 > 38193 > 13335,CA > PK > US,2026-06-18T04:05:25.878564
181606617,1015679,136174,Pakistan,Sex,other,sex.xxx,3.216.182.111,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,9,6,207.066,6327 > 38193 > 6762,CA > PK > IT,2026-06-18T04:05:28.251158
181606620,1015679,136174,Pakistan,Sexualharassmentwatch,other,sexualharassmentwatch.org,172.67.203.93,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,11,0,97.053,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,2026-06-18T04:05:35.164191
181606625,1015679,136174,Pakistan,Shirkatgah,other,shirkatgah.org,50.87.253.47,46606,"UNIFIEDLAYER-AS-1 - Unified Layer, US",US,"Phoenix, Arizona, US",server IP,True,12,1,331.782,6327 > 38193 > 3356 > 46606,CA > PK > US,2026-06-18T04:05:39.416452
181606628,1015679,136174,Pakistan,Sindhi,other,sindhi.org,145.79.29.52,47583,"AS-HOSTINGER - Hostinger International Limited, CY",DE,"Kuala Lumpur, Kuala Lumpur, MY",server IP,True,11,0,102.741,6327 > 38193 > 24482 > 47583,CA > PK > SG > LT > DE,2026-06-18T04:05:43.530048
181606629,1015679,136174,Pakistan,Siraiki,other,siraiki.blogspot.com,142.250.202.193,15169,"GOOGLE - Google LLC, US",US,"Karachi, Sindh, PK",handoff 110.93.252.246,True,9,0,31.534,6327 > 38193 > 15169,CA > PK > US,2026-06-18T04:05:49.367221
181606634,1015679,136174,Pakistan,Southpunjabnews,other,southpunjabnews.com,216.239.32.21,15169,"GOOGLE - Google LLC, US",US,"Karachi, Sindh, PK",handoff 110.93.192.207,True,9,0,31.113,6327 > 38193 > 15169,CA > PK > US,2026-06-18T04:05:50.411686
181606638,1015679,136174,Pakistan,Sparcpk,other,sparcpk.org,66.96.149.32,29873,"BIZLAND-SD - Newfold Digital, Inc., US",US,"Jacksonville, Florida, US",server IP,False,12,8,220.057,6327 > 38193 > 174 > 29873,CA > PK > US,2026-06-18T04:05:52.878109
181606644,1015679,136174,Pakistan,Spiritual Pakistan Future,other,spiritual-pakistan-future.blogspot.com,142.250.202.193,15169,"GOOGLE - Google LLC, US",US,"Karachi, Sindh, PK",handoff 110.93.252.246,True,9,0,31.545,6327 > 38193 > 15169,CA > PK > US,2026-06-18T04:06:01.855881
181606650,1015679,136174,Pakistan,Spysurfing,other,spysurfing.com,198.23.61.64,14555,"LIQUIDNETLTD1 - LiquidNet US LLC, US",US,"Coral Springs, Florida, US",server IP,True,17,1,245.929,6327 > 38193 > 174 > 14555,CA > PK > US,2026-06-18T04:06:02.779488
181606659,1015679,136174,Pakistan,Stop Block,other,stop-block.com,198.251.90.20,53667,"PONYNET - FranTech Solutions, US",US,"Chicago, Illinois, US",server IP,False,11,7,2154.741,6327 > 38193 > 6762 > 3257,CA > PK > IT > US,2026-06-18T04:06:09.143211
181606673,1015679,136174,Pakistan,Stratagem,other,stratagem.pk,157.90.129.36,24940,"HETZNER-AS - Hetzner Online GmbH, DE",DE,"Falkenstein, Saxony, DE",server IP,True,11,0,146.812,6327 > 38193 > 24940,CA > PK > DE,2026-06-18T04:06:12.612182
181606685,1015679,136174,Pakistan,Strwp,other,strwp.weebly.com,74.115.51.8,27647,"WEEBLY - Weebly, Inc., US",US,"Oakland, California, US",server IP,True,7,0,18.828,6327 > 38193 > 27647,CA > PK > US,2026-06-18T04:06:19.785328
181606690,1015679,136174,Pakistan,Surf100,other,surf100.com,104.21.11.75,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,11,0,102.403,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,2026-06-18T04:06:24.422104
181607014,62224,38193,Pakistan,Sahe,other,sahe.org.pk,69.72.248.202,25653,"FORTRESSITX - FortressITX, US",US,"London, England, GB",server IP,True,3,5,156.762,25653,US,2026-06-18T04:06:25.857859
181607019,62224,38193,Pakistan,Sahil,other,sahil.org,162.241.151.154,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Phoenix, Arizona, US",server IP,True,3,5,271.789,31898,US,2026-06-18T04:06:26.856184
181607028,62224,38193,Pakistan,Sappk,other,sappk.org,15.204.159.118,16276,"OVH - OVH SAS, FR",US,"Reston, Virginia, US",server IP,True,3,5,224.784,16276,US,2026-06-18T04:06:27.776386
181607032,62224,38193,Pakistan,Sbo,other,sbo.net,104.26.5.194,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,24.264,13335,US,2026-06-18T04:06:28.790094
181607046,62224,38193,Pakistan,Sex,other,sex.xxx,3.216.182.111,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,2,6,1.409,,,2026-06-18T04:06:29.709253
