measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
181514674,1015679,136174,Pakistan,Bayt,jobs,bayt.com,152.70.175.173,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Frankfurt am Main, Hesse, DE",server IP,False,9,6,333.239,6327 > 38193 > 31898,CA > PK > DE > US,2026-06-17T23:24:38.807341
181514677,1015679,136174,Pakistan,Careerpakistan,jobs,careerpakistan.com,13.223.25.84,14618,"AMAZON-AES - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,9,7,206.316,6327 > 38193 > 174,CA > PK > US,2026-06-17T23:24:50.338150
181514679,1015679,136174,Pakistan,Careerpoint,jobs,careerpoint.com.pk,216.158.234.18,19318,"IS-AS-1 - Interserver, Inc, US",US,"Secaucus, New Jersey, US",server IP,True,15,1,229.333,6327 > 38193 > 174 > 19318,CA > PK > US,2026-06-17T23:24:54.125743
181514681,1015679,136174,Pakistan,Humanresources,jobs,humanresources.pk,54.172.240.9,14618,"AMAZON-AES - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,9,7,206.013,6327 > 38193 > 174,CA > PK > US,2026-06-17T23:25:01.090992
181514685,1015679,136174,Pakistan,Indeed,jobs,indeed.com.pk,172.64.153.44,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,42.635,6327 > 38193 > 13335,CA > PK > US,2026-06-17T23:25:05.400613
181514689,1015679,136174,Pakistan,Jobpk,jobs,jobpk.com,54.243.117.197,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,9,7,206.209,6327 > 38193 > 174,CA > PK > US,2026-06-17T23:25:08.774569
181514692,1015679,136174,Pakistan,Jobsinpakistan,jobs,jobsinpakistan.com,64.190.63.222,47846,"SEDO-AS - SEDO GmbH, DE",DE,"Cologne, North Rhine-Westphalia, DE",server IP,True,12,1,144.709,6327 > 38193 > 3356 > 8560 > 47846,CA > PK > GB > DE,2026-06-17T23:25:10.561301
181514698,1015679,136174,Pakistan,Jobz,jobs,jobz.com.pk,104.21.75.54,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,11,0,97.724,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,2026-06-17T23:25:12.339859
181514702,1015679,136174,Pakistan,Jobz,jobs,jobz.pk,104.21.59.61,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,11,0,97.048,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,2026-06-17T23:25:15.527831
181514705,1015679,136174,Pakistan,Linkedin,jobs,linkedin.com,150.171.22.12,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,"New York, New York, US",server IP,True,9,3,38.81,6327 > 38193 > 8966 > 8075,CA > PK > AE > US,2026-06-17T23:25:17.043800
181514709,1015679,136174,Pakistan,Mustakbil,jobs,mustakbil.com,104.26.0.81,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,18.791,6327 > 38193 > 13335,CA > PK > US,2026-06-17T23:25:21.175924
181514714,1015679,136174,Pakistan,Naukrigulf,jobs,naukrigulf.com,23.209.46.23,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",US,"Karachi, Sindh, PK",handoff 110.93.192.129,True,10,0,95.76,6327 > 38193 > 20940,CA > PK > US,2026-06-17T23:25:22.562686
181514972,62224,38193,Pakistan,Bayt,jobs,bayt.com,152.70.175.173,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Frankfurt am Main, Hesse, DE",server IP,False,2,6,1.366,,,2026-06-17T23:25:24.883759
181514975,62224,38193,Pakistan,Careerpakistan,jobs,careerpakistan.com,13.223.25.84,14618,"AMAZON-AES - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,2,6,1.389,,,2026-06-17T23:25:25.922775
181514980,62224,38193,Pakistan,Careerpoint,jobs,careerpoint.com.pk,216.158.234.18,19318,"IS-AS-1 - Interserver, Inc, US",US,"Secaucus, New Jersey, US",server IP,True,3,5,204.558,19318,US,2026-06-17T23:25:26.906320
181514982,62224,38193,Pakistan,Humanresources,jobs,humanresources.pk,54.172.240.9,14618,"AMAZON-AES - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,2,6,1.405,,,2026-06-17T23:25:27.771906
181514985,62224,38193,Pakistan,Indeed,jobs,indeed.com.pk,172.64.153.44,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,23.159,13335,US,2026-06-17T23:25:28.663298
181514989,62224,38193,Pakistan,Jobpk,jobs,jobpk.com,54.243.117.197,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,2,6,1.423,,,2026-06-17T23:25:29.557740
181514991,62224,38193,Pakistan,Jobsinpakistan,jobs,jobsinpakistan.com,64.190.63.222,47846,"SEDO-AS - SEDO GmbH, DE",DE,"Cologne, North Rhine-Westphalia, DE",server IP,True,3,5,150.55,47846,DE,2026-06-17T23:25:30.478841
181514998,62224,38193,Pakistan,Jobz,jobs,jobz.com.pk,104.21.75.54,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,102.783,13335,US,2026-06-17T23:25:31.438280
181515002,62224,38193,Pakistan,Jobz,jobs,jobz.pk,104.21.59.61,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,98.755,13335,US,2026-06-17T23:25:32.526560
181515009,62224,38193,Pakistan,Linkedin,jobs,linkedin.com,150.171.22.12,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,"New York, New York, US",server IP,True,3,5,105.231,8075,US,2026-06-17T23:25:33.473260
181515015,62224,38193,Pakistan,Mustakbil,jobs,mustakbil.com,104.26.0.81,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,25.501,13335,US,2026-06-17T23:25:34.360334
181515019,62224,38193,Pakistan,Naukrigulf,jobs,naukrigulf.com,23.209.46.23,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",US,,,True,3,5,97.926,20940,US,2026-06-17T23:25:35.235823
181515125,60223,23674,Pakistan,Bayt,jobs,bayt.com,152.70.175.173,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Frankfurt am Main, Hesse, DE",server IP,False,12,6,201.338,31898,PK > DE > US,2026-06-17T23:25:36.182471
181515129,60223,23674,Pakistan,Careerpakistan,jobs,careerpakistan.com,13.223.25.84,14618,"AMAZON-AES - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,12,7,200.791,174,PK > US,2026-06-17T23:25:42.483655
181515137,60223,23674,Pakistan,Careerpoint,jobs,careerpoint.com.pk,216.158.234.18,19318,"IS-AS-1 - Interserver, Inc, US",US,"Secaucus, New Jersey, US",server IP,True,18,1,248.909,174 > 19318,PK > US,2026-06-17T23:25:45.845418
181515140,60223,23674,Pakistan,Humanresources,jobs,humanresources.pk,54.172.240.9,14618,"AMAZON-AES - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,12,7,211.609,174,PK > US,2026-06-17T23:25:47.752792
181515144,60223,23674,Pakistan,Indeed,jobs,indeed.com.pk,172.64.153.44,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,3.829,23674 > 13335,PK > US,2026-06-17T23:25:49.613092
181515152,60223,23674,Pakistan,Jobpk,jobs,jobpk.com,54.243.117.197,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,12,7,200.877,174,PK > US,2026-06-17T23:25:50.661946
181515155,60223,23674,Pakistan,Jobsinpakistan,jobs,jobsinpakistan.com,64.190.63.222,47846,"SEDO-AS - SEDO GmbH, DE",DE,"Cologne, North Rhine-Westphalia, DE",server IP,True,16,0,205.231,8560 > 47846,PK > DE,2026-06-17T23:25:52.758295
