measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
181615069,1015679,136174,Pakistan,Visionpk,other,visionpk.org,209.182.199.238,54641,"IMH-IAD - InMotion Hosting, Inc., US",US,"Ashburn, Virginia, US",server IP,True,14,0,212.005,6327 > 38193 > 6762 > 3257 > 54641,CA > PK > IT > US,2026-06-18T04:36:52.816706
181615076,1015679,136174,Pakistan,Voice Of Islam,other,voice-of-islam.co.cc,13.224.236.111,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Dubai, Dubai, AE",server IP,True,7,5,218.625,6327 > 38193 > 16509,CA > PK > US,2026-06-18T04:37:01.823037
181615082,1015679,136174,Pakistan,Voiceofgb,other,voiceofgb.blogspot.com,142.250.202.193,15169,"GOOGLE - Google LLC, US",US,"Karachi, Sindh, PK",handoff 110.93.252.246,True,9,0,31.472,6327 > 38193 > 15169,CA > PK > US,2026-06-18T04:37:08.712678
181615088,1015679,136174,Pakistan,Vyprvpn,other,vyprvpn.com,104.18.24.208,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,18.47,6327 > 38193 > 13335,CA > PK > US,2026-06-18T04:37:11.737037
181615100,1015679,136174,Pakistan,Wajood,other,wajood.com.pk,64.31.40.162,46475,"LIMESTONENETWORKS - Limestone Networks, Inc., US",US,"Miami, Florida, US",server IP,True,14,6,238.964,6327 > 38193 > 6939 > 46475,CA > PK > DE > US,2026-06-18T04:37:13.240152
181615111,1015679,136174,Pakistan,Wapindia,other,wapindia.eu.org,162.210.101.157,14555,"LIQUIDNETLTD1 - LiquidNet US LLC, US",US,"Coral Springs, Florida, US",server IP,True,17,1,1516.179,6327 > 38193 > 174 > 14555,CA > PK > US,2026-06-18T04:37:23.767625
181615121,1015679,136174,Pakistan,Whiteribbon,other,whiteribbon.org.pk,162.241.224.92,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Phoenix, Arizona, US",server IP,True,13,1,545.806,6327 > 38193 > 6762 > 3257 > 31898,CA > PK > IT > US,2026-06-18T04:37:30.088901
181615137,1015679,136174,Pakistan,Wluml,other,wluml.org,193.37.35.141,47264,"LDEX - Iomart Managed Services Limited, GB",GB,"City of London, England, GB",server IP,True,19,0,1520.222,6327 > 38193 > 174 > 20860 > 47264,CA > PK > US > GB,2026-06-18T04:37:35.122881
181615150,1015679,136174,Pakistan,Womendeliver,other,womendeliver.org,35.226.28.16,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,"Council Bluffs, Iowa, US",server IP,True,7,0,232.648,6327 > 38193 > 396982,CA > PK > US,2026-06-18T04:37:37.543492
181615155,1015679,136174,Pakistan,Youngsindhiadults,other,youngsindhiadults.org,3.33.130.190,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Montreal, Quebec, CA",server IP,True,6,5,92.716,6327 > 38193 > 16509,CA > PK > US,2026-06-18T04:37:42.765910
181615166,1015679,136174,Pakistan,Youtube,other,youtube.com,142.250.202.174,15169,"GOOGLE - Google LLC, US",US,"Karachi, Sindh, PK",handoff 110.93.252.246,True,9,0,31.335,6327 > 38193 > 15169,CA > PK > US,2026-06-18T04:37:43.687245
181615177,1015679,136174,Pakistan,Zemtv,other,zemtv.com,3.33.251.168,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Montreal, Quebec, CA",server IP,True,6,5,93.346,6327 > 38193 > 16509,CA > PK > US,2026-06-18T04:37:45.668576
181615184,1015679,136174,Pakistan,Zombietime,other,zombietime.com,216.170.124.4,19122,"ESTRUXTURE-ON-19122 - eStruxture Data Centers Inc., CA",CA,"Toronto, Ontario, CA",server IP,True,19,0,244.126,6327 > 38193 > 174 > 19122,CA > PK > US,2026-06-18T04:37:46.536122
181616488,62224,38193,Pakistan,Visionpk,other,visionpk.org,209.182.199.238,54641,"IMH-IAD - InMotion Hosting, Inc., US",US,"Ashburn, Virginia, US",server IP,True,3,5,223.322,54641,US,2026-06-18T04:37:53.517473
181616497,62224,38193,Pakistan,Voice Of Islam,other,voice-of-islam.co.cc,13.224.236.111,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Dubai, Dubai, AE",server IP,True,3,5,227.743,16509,US,2026-06-18T04:37:54.451640
181616499,62224,38193,Pakistan,Voiceofgb,other,voiceofgb.blogspot.com,142.250.202.193,15169,"GOOGLE - Google LLC, US",US,,,True,3,5,39.66,15169,US,2026-06-18T04:37:55.341385
181616508,62224,38193,Pakistan,Vyprvpn,other,vyprvpn.com,104.18.24.208,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,29.196,13335,US,2026-06-18T04:37:56.385172
181616529,62224,38193,Pakistan,Wajood,other,wajood.com.pk,64.31.40.162,46475,"LIMESTONENETWORKS - Limestone Networks, Inc., US",US,"Miami, Florida, US",server IP,True,3,5,241.435,46475,US,2026-06-18T04:37:57.292339
181616577,62224,38193,Pakistan,Wapindia,other,wapindia.eu.org,162.210.101.157,14555,"LIQUIDNETLTD1 - LiquidNet US LLC, US",US,"Coral Springs, Florida, US",server IP,True,3,5,232.616,14555,US,2026-06-18T04:37:58.255794
