measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
181448874,1015679,136174,Pakistan,Rmc,health,rmc.edu.pk,210.56.11.155,7590,"COMSATS - Commission on Science and Technology for, PK",PK,"Islamabad, Islamabad, PK",server IP,True,8,0,38.233,6327 > 38193 > 7590,CA > PK,2026-06-17T19:57:02.736934
181448875,1015679,136174,Pakistan,Rxpk,health,rxpk.com,76.223.54.146,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Seattle, Washington, US",server IP,True,6,5,93.379,6327 > 38193 > 16509,CA > PK > US,2026-06-17T19:57:09.157961
181448879,1015679,136174,Pakistan,Sachet,health,sachet.org.pk,162.244.93.14,965,"WEBHOSTINGHOLDINGS - Webhosting Holdings LLC, US",US,"Las Vegas, Nevada, US",server IP,False,11,7,281.245,6327 > 38193 > 6939,CA > PK > SG > US,2026-06-17T19:57:13.998658
181448891,1015679,136174,Pakistan,Sehat,health,sehat.com.pk,104.21.57.219,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,11,0,117.442,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,2026-06-17T19:57:24.594512
181448892,1015679,136174,Pakistan,Sehatkahani,health,sehatkahani.com,34.110.177.87,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,"Kansas City, Missouri, US",server IP,True,7,0,37.088,6327 > 38193 > 396982,CA > PK > US,2026-06-17T19:57:27.513611
181448895,1015679,136174,Pakistan,Services,health,services.pk,172.67.203.167,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,11,0,128.236,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,2026-06-17T19:57:34.299569
181448899,1015679,136174,Pakistan,Shaukatkhanum,health,shaukatkhanum.org.pk,104.26.1.5,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,31.781,6327 > 38193 > 13335,CA > PK > US,2026-06-17T19:57:35.677465
181448903,1015679,136174,Pakistan,Shifa,health,shifa.com.pk,104.26.14.111,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,31.885,6327 > 38193 > 13335,CA > PK > US,2026-06-17T19:57:37.222263
181448906,1015679,136174,Pakistan,Shifaali,health,shifaali.com,198.54.114.133,22612,"NAMECHEAP-NET - Namecheap, Inc., US",US,"Chicago, Illinois, US",server IP,True,14,4,352.763,6327 > 38193 > 4637 > 19551 > 22612,CA > PK > SG > HK > NL > US,2026-06-17T19:57:38.711876
181448907,1015679,136174,Pakistan,Sina,health,sina.pk,72.52.178.61,32244,"LIQUIDWEB - Liquid Web, L.L.C, US",US,"Lansing, Michigan, US",server IP,False,13,8,694.074,6327 > 38193 > 174 > 32244,CA > PK > US,2026-06-17T19:57:46.366569
181448908,1015679,136174,Pakistan,Sindhhealth,health,sindhhealth.gov.pk,69.55.59.162,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,"North Bergen, New Jersey, US",server IP,True,9,3,219.638,6327 > 38193 > 6762 > 14061,CA > PK > IT > US,2026-06-17T19:57:52.685530
181449165,62224,38193,Pakistan,Rmc,health,rmc.edu.pk,210.56.11.155,7590,"COMSATS - Commission on Science and Technology for, PK",PK,"Islamabad, Islamabad, PK",server IP,True,3,5,57.471,7590,PK,2026-06-17T19:57:58.337787
181449173,62224,38193,Pakistan,Rxpk,health,rxpk.com,76.223.54.146,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Seattle, Washington, US",server IP,False,2,6,1.57,,,2026-06-17T19:57:59.222850
181449182,62224,38193,Pakistan,Sachet,health,sachet.org.pk,162.244.93.14,965,"WEBHOSTINGHOLDINGS - Webhosting Holdings LLC, US",US,"Las Vegas, Nevada, US",server IP,True,3,5,278.349,965,US,2026-06-17T19:58:00.488296
181449192,62224,38193,Pakistan,Sehat,health,sehat.com.pk,104.21.57.219,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,101.016,13335,US,2026-06-17T19:58:01.512664
181449197,62224,38193,Pakistan,Sehatkahani,health,sehatkahani.com,34.110.177.87,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,"Kansas City, Missouri, US",server IP,True,3,5,39.859,396982,US,2026-06-17T19:58:02.534880
181449198,62224,38193,Pakistan,Services,health,services.pk,172.67.203.167,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,100.166,13335,US,2026-06-17T19:58:04.074059
181449209,62224,38193,Pakistan,Shaukatkhanum,health,shaukatkhanum.org.pk,104.26.1.5,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,23.334,13335,US,2026-06-17T19:58:04.999919
181449213,62224,38193,Pakistan,Shifa,health,shifa.com.pk,104.26.14.111,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,24.371,13335,US,2026-06-17T19:58:06.017737
181449214,62224,38193,Pakistan,Shifaali,health,shifaali.com,198.54.114.133,22612,"NAMECHEAP-NET - Namecheap, Inc., US",US,"Chicago, Illinois, US",server IP,True,3,5,287.036,22612,US,2026-06-17T19:58:06.884508
181449224,62224,38193,Pakistan,Sina,health,sina.pk,72.52.178.61,32244,"LIQUIDWEB - Liquid Web, L.L.C, US",US,"Lansing, Michigan, US",server IP,True,3,5,243.462,32244,US,2026-06-17T19:58:07.932572
181449231,62224,38193,Pakistan,Sindhhealth,health,sindhhealth.gov.pk,69.55.59.162,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,"North Bergen, New Jersey, US",server IP,True,3,5,209.056,14061,US,2026-06-17T19:58:08.800857
181449390,60223,23674,Pakistan,Rmc,health,rmc.edu.pk,210.56.11.155,7590,"COMSATS - Commission on Science and Technology for, PK",PK,"Islamabad, Islamabad, PK",server IP,True,8,0,24.496,7590,PK,2026-06-17T19:58:09.807250
181449400,60223,23674,Pakistan,Rxpk,health,rxpk.com,76.223.54.146,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Seattle, Washington, US",server IP,True,9,5,97.005,16509,PK > US,2026-06-17T19:58:17.608446
181449407,60223,23674,Pakistan,Sachet,health,sachet.org.pk,162.244.93.14,965,"WEBHOSTINGHOLDINGS - Webhosting Holdings LLC, US",US,"Las Vegas, Nevada, US",server IP,True,15,2,284.712,6939 > 965,PK > US,2026-06-17T19:58:21.812262
181449416,60223,23674,Pakistan,Sehat,health,sehat.com.pk,104.21.57.219,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,7,1,178.867,23674 > 13335,PK > US,2026-06-17T19:58:27.468104
181449424,60223,23674,Pakistan,Sehatkahani,health,sehatkahani.com,34.110.177.87,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,"Kansas City, Missouri, US",server IP,True,10,0,39.012,38193 > 396982,PK > US,2026-06-17T19:58:28.348793
181449431,60223,23674,Pakistan,Services,health,services.pk,172.67.203.167,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,24.877,23674 > 13335,PK > US,2026-06-17T19:58:30.710136
181449439,60223,23674,Pakistan,Shaukatkhanum,health,shaukatkhanum.org.pk,104.26.1.5,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,43.914,23674 > 13335,PK > US,2026-06-17T19:58:31.582836
181449448,60223,23674,Pakistan,Shifa,health,shifa.com.pk,104.26.14.111,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,138.517,23674 > 13335,PK > US,2026-06-17T19:58:32.537992
181449453,60223,23674,Pakistan,Shifaali,health,shifaali.com,198.54.114.133,22612,"NAMECHEAP-NET - Namecheap, Inc., US",US,"Chicago, Illinois, US",server IP,True,17,4,344.293,4637 > 19551 > 22612,PK > SG > HK > NL > US,2026-06-17T19:58:33.563335
181449461,60223,23674,Pakistan,Sina,health,sina.pk,72.52.178.61,32244,"LIQUIDWEB - Liquid Web, L.L.C, US",US,"Lansing, Michigan, US",server IP,True,18,1,247.435,174 > 32244,PK > US,2026-06-17T19:58:39.960966
181449471,60223,23674,Pakistan,Sindhhealth,health,sindhhealth.gov.pk,69.55.59.162,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,"North Bergen, New Jersey, US",server IP,True,7,5,228.987,14061,US,2026-06-17T19:58:43.955167
181450168,7613,152605,Pakistan,Rmc,health,rmc.edu.pk,210.56.11.155,7590,"COMSATS - Commission on Science and Technology for, PK",PK,"Islamabad, Islamabad, PK",server IP,True,7,0,37.027,152605 > 38193 > 7590,PK,2026-06-17T19:58:46.886650
181450200,7613,152605,Pakistan,Rxpk,health,rxpk.com,76.223.54.146,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Seattle, Washington, US",server IP,True,5,5,91.955,152605 > 38193 > 16509,PK > US,2026-06-17T19:58:49.252851
181450232,7613,152605,Pakistan,Sachet,health,sachet.org.pk,162.244.93.14,965,"WEBHOSTINGHOLDINGS - Webhosting Holdings LLC, US",US,"Las Vegas, Nevada, US",server IP,True,11,2,274.071,152605 > 38193 > 6939 > 965,PK > US,2026-06-17T19:58:51.502805
181450263,7613,152605,Pakistan,Sehat,health,sehat.com.pk,104.21.57.219,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,10,0,96.094,152605 > 38193 > 58453 > 13335,PK > HK > US,2026-06-17T19:58:52.942745
181450297,7613,152605,Pakistan,Sehatkahani,health,sehatkahani.com,34.110.177.87,396982,"GOOGLE-CLOUD-PLATFORM - Google LLC, US",US,"Kansas City, Missouri, US",server IP,True,6,0,29.109,152605 > 38193 > 396982,PK > US,2026-06-17T19:58:55.044794
181450327,7613,152605,Pakistan,Services,health,services.pk,172.67.203.167,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,10,0,103.534,152605 > 38193 > 58453 > 13335,PK > HK > US,2026-06-17T19:58:56.090583
181450362,7613,152605,Pakistan,Shaukatkhanum,health,shaukatkhanum.org.pk,104.26.1.5,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,6,0,39.528,152605 > 38193 > 13335,PK > US,2026-06-17T19:58:57.056659
181450391,7613,152605,Pakistan,Shifa,health,shifa.com.pk,104.26.14.111,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,6,0,21.063,152605 > 38193 > 13335,PK > US,2026-06-17T19:58:57.936732
181450424,7613,152605,Pakistan,Shifaali,health,shifaali.com,198.54.114.133,22612,"NAMECHEAP-NET - Namecheap, Inc., US",US,"Chicago, Illinois, US",server IP,True,13,4,291.739,152605 > 38193 > 4637 > 19551 > 22612,PK > SG > HK > NL > US,2026-06-17T19:58:58.871524
181450457,7613,152605,Pakistan,Sina,health,sina.pk,72.52.178.61,32244,"LIQUIDWEB - Liquid Web, L.L.C, US",US,"Lansing, Michigan, US",server IP,True,14,1,233.728,152605 > 38193 > 174 > 32244,PK > US,2026-06-17T19:59:00.596199
181450490,7613,152605,Pakistan,Sindhhealth,health,sindhhealth.gov.pk,69.55.59.162,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",US,"North Bergen, New Jersey, US",server IP,True,8,3,216.959,152605 > 38193 > 6762 > 14061,PK > IT > US,2026-06-17T19:59:03.258603
