measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
181230177,1015679,136174,Pakistan,Autostore,ecommerce,autostore.pk,104.26.12.115,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,25.483,6327 > 38193 > 13335,CA > PK > US,2026-06-17T09:12:54.349365
181230188,1015679,136174,Pakistan,Bagallery,ecommerce,bagallery.com,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,26.819,6327 > 38193 > 13335,CA > PK,2026-06-17T09:12:58.081260
181230199,1015679,136174,Pakistan,Bareeze,ecommerce,bareeze.com,54.167.190.50,14618,"AMAZON-AES - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,9,7,206.362,6327 > 38193 > 174,CA > PK > US,2026-06-17T09:13:00.056049
181230207,1015679,136174,Pakistan,Bata,ecommerce,bata.com.pk,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,43.519,6327 > 38193 > 13335,CA > PK,2026-06-17T09:13:08.421108
181230216,1015679,136174,Pakistan,Books,ecommerce,books.pk,64.190.63.222,47846,"SEDO-AS - SEDO GmbH, DE",DE,"Cologne, North Rhine-Westphalia, DE",server IP,True,12,1,141.223,6327 > 38193 > 3356 > 8560 > 47846,CA > PK > GB > DE,2026-06-17T09:13:09.148879
181230228,1015679,136174,Pakistan,Bookspk,ecommerce,bookspk.com,144.76.59.138,24940,"HETZNER-AS - Hetzner Online GmbH, DE",DE,"Falkenstein, Saxony, DE",server IP,True,10,0,143.243,6327 > 38193 > 24940,CA > PK > NL > DE,2026-06-17T09:13:15.830738
181230238,1015679,136174,Pakistan,Borjan,ecommerce,borjan.com.pk,23.227.38.32,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,19.627,6327 > 38193 > 13335,CA > PK,2026-06-17T09:13:25.688165
181230243,1015679,136174,Pakistan,Breakout,ecommerce,breakout.com.pk,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,43.496,6327 > 38193 > 13335,CA > PK,2026-06-17T09:13:28.750744
181230266,1015679,136174,Pakistan,Buyon,ecommerce,buyon.pk,161.129.67.250,19318,"IS-AS-1 - Interserver, Inc, US",US,"Englewood Cliffs, New Jersey, US",server IP,True,15,1,484.411,6327 > 38193 > 174 > 19318,CA > PK > US,2026-06-17T09:13:29.488548
181230272,1015679,136174,Pakistan,Cakes,ecommerce,cakes.pk,172.67.130.78,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,11,0,135.084,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,2026-06-17T09:13:38.480108
181230441,1015210,17557,Pakistan,Autostore,ecommerce,autostore.pk,104.26.12.115,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,23.591,13335,US,2026-06-17T09:13:40.772237
181230443,1015210,17557,Pakistan,Bagallery,ecommerce,bagallery.com,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,,,True,2,0,21.002,13335,CA,2026-06-17T09:13:41.471410
181230450,1015210,17557,Pakistan,Bareeze,ecommerce,bareeze.com,54.167.190.50,14618,"AMAZON-AES - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,1,6,0.092,,,2026-06-17T09:13:42.183246
181230456,1015210,17557,Pakistan,Bata,ecommerce,bata.com.pk,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,,,True,2,0,19.725,13335,CA,2026-06-17T09:13:42.899965
181230460,1015210,17557,Pakistan,Books,ecommerce,books.pk,64.190.63.222,47846,"SEDO-AS - SEDO GmbH, DE",DE,"Cologne, North Rhine-Westphalia, DE",server IP,True,2,0,153.609,47846,DE,2026-06-17T09:13:49.001507
181230463,1015210,17557,Pakistan,Bookspk,ecommerce,bookspk.com,144.76.59.138,24940,"HETZNER-AS - Hetzner Online GmbH, DE",DE,"Falkenstein, Saxony, DE",server IP,True,2,0,154.309,24940,DE,2026-06-17T09:13:50.307542
181230469,1015210,17557,Pakistan,Borjan,ecommerce,borjan.com.pk,23.227.38.32,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,,,True,2,0,20.675,13335,CA,2026-06-17T09:13:51.157365
181230472,1015210,17557,Pakistan,Breakout,ecommerce,breakout.com.pk,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,,,True,2,0,20.441,13335,CA,2026-06-17T09:13:52.569959
181230750,60223,23674,Pakistan,Buyon,ecommerce,buyon.pk,161.129.67.250,19318,"IS-AS-1 - Interserver, Inc, US",US,"Englewood Cliffs, New Jersey, US",server IP,False,10,0,143.59,,PK,2026-06-17T09:14:05.140393
181230754,60223,23674,Pakistan,Cakes,ecommerce,cakes.pk,172.67.130.78,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,handoff 100.89.32.1,False,7,0,8.455,,,2026-06-17T09:14:12.698408
181230841,7613,152605,Pakistan,Autostore,ecommerce,autostore.pk,104.26.12.115,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,6,0,46.499,152605 > 38193 > 13335,PK > US,2026-06-17T09:14:15.174973
181230846,7613,152605,Pakistan,Bagallery,ecommerce,bagallery.com,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Karachi, Sindh, PK",handoff 110.93.192.198,True,6,0,58.904,152605 > 38193 > 13335,PK > CA,2026-06-17T09:14:15.958975
181230851,7613,152605,Pakistan,Bareeze,ecommerce,bareeze.com,54.167.190.50,14618,"AMAZON-AES - Amazon.com, Inc., US",US,"Ashburn, Virginia, US",server IP,False,8,7,202.284,152605 > 38193 > 174,PK > US,2026-06-17T09:14:16.776689
181230856,7613,152605,Pakistan,Bata,ecommerce,bata.com.pk,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Karachi, Sindh, PK",handoff 110.93.192.198,True,6,0,22.683,152605 > 38193 > 13335,PK > CA,2026-06-17T09:14:18.009381
181230864,7613,152605,Pakistan,Books,ecommerce,books.pk,64.190.63.222,47846,"SEDO-AS - SEDO GmbH, DE",DE,"Cologne, North Rhine-Westphalia, DE",server IP,True,11,1,148.375,152605 > 38193 > 3356 > 8560 > 47846,PK > GB > DE,2026-06-17T09:14:18.720087
181230887,7613,152605,Pakistan,Bookspk,ecommerce,bookspk.com,144.76.59.138,24940,"HETZNER-AS - Hetzner Online GmbH, DE",DE,"Falkenstein, Saxony, DE",server IP,True,9,0,151.176,152605 > 38193 > 24940,PK > NL > DE,2026-06-17T09:14:19.851351
