measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
181028674,1015679,136174,Pakistan,Rawalpindi,government,rawalpindi.gov.pk,209.236.120.209,30277,"DFW-DATACENTER - DFW Datacenter, US",US,"Dallas, Texas, US",server IP,False,18,6,374.05,6327 > 38193 > 1828 > 12179,CA > PK > SG > US,2026-06-16T23:24:40.023282
181028677,1015679,136174,Pakistan,Rspn,government,rspn.org.pk,144.76.70.227,24940,"HETZNER-AS - Hetzner Online GmbH, DE",DE,"Falkenstein, Saxony, DE",server IP,True,10,0,147.049,6327 > 38193 > 24940,CA > PK > NL > DE,2026-06-16T23:24:50.777427
181028679,1015679,136174,Pakistan,Sacgb,government,sacgb.gov.pk,210.56.27.2,7590,"COMSATS - Commission on Science and Technology for, PK",PK,"Rawalpindi, Punjab, PK",server IP,True,7,1,43.969,6327 > 38193 > 7590,CA > PK,2026-06-16T23:25:01.527895
181028681,1015679,136174,Pakistan,Scci,government,scci.com.pk,198.244.128.8,16276,"OVH - OVH SAS, FR",FR,"London, England, GB",server IP,True,12,7,151.317,6327 > 38193 > 16276,CA > PK > DE > FR,2026-06-16T23:25:06.070783
181028682,1015679,136174,Pakistan,Secp,government,secp.gov.pk,172.66.157.118,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,21.583,6327 > 38193 > 13335,CA > PK > US,2026-06-16T23:25:15.706130
181028684,1015679,136174,Pakistan,Senate,government,senate.gov.pk,175.107.60.13,23888,"NTC-AS-AP - National Telecommunication Corporation HQ,, PK",PK,"Rawalpindi, Punjab, PK",server IP,False,7,6,43.964,6327 > 38193 > 23888,CA > PK,2026-06-16T23:25:19.253642
181028686,1015679,136174,Pakistan,Sepco,government,sepco.com.pk,163.61.25.38,153561,"PITC1-AS-AP - PITC, PK",PK,"Lahore, Punjab, PK",server IP,False,4,6,2.98,6327 > 38193 > 174,CA > PK > US,2026-06-16T23:25:25.538331
181028911,62224,38193,Pakistan,Rawalpindi,government,rawalpindi.gov.pk,209.236.120.209,30277,"DFW-DATACENTER - DFW Datacenter, US",US,"Dallas, Texas, US",server IP,False,2,6,1.529,,,2026-06-16T23:25:26.612930
181028912,62224,38193,Pakistan,Rspn,government,rspn.org.pk,144.76.70.227,24940,"HETZNER-AS - Hetzner Online GmbH, DE",DE,"Falkenstein, Saxony, DE",server IP,True,3,5,138.118,24940,DE,2026-06-16T23:25:27.571926
181028917,62224,38193,Pakistan,Sacgb,government,sacgb.gov.pk,210.56.27.2,7590,"COMSATS - Commission on Science and Technology for, PK",PK,"Rawalpindi, Punjab, PK",server IP,True,3,5,44.064,7590,PK,2026-06-16T23:25:28.494223
181028922,62224,38193,Pakistan,Scci,government,scci.com.pk,198.244.128.8,16276,"OVH - OVH SAS, FR",FR,"London, England, GB",server IP,False,2,6,1.591,,,2026-06-16T23:25:29.437675
181028929,62224,38193,Pakistan,Secp,government,secp.gov.pk,172.66.157.118,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,24.17,13335,US,2026-06-16T23:25:30.437343
181028933,62224,38193,Pakistan,Senate,government,senate.gov.pk,175.107.60.13,23888,"NTC-AS-AP - National Telecommunication Corporation HQ,, PK",PK,"Rawalpindi, Punjab, PK",server IP,False,2,6,0.997,,,2026-06-16T23:25:31.364348
181028942,62224,38193,Pakistan,Sepco,government,sepco.com.pk,163.61.25.38,153561,"PITC1-AS-AP - PITC, PK",PK,"Lahore, Punjab, PK",server IP,False,2,6,2.409,,,2026-06-16T23:25:32.290441
181029078,60223,23674,Pakistan,Rawalpindi,government,rawalpindi.gov.pk,209.236.120.209,30277,"DFW-DATACENTER - DFW Datacenter, US",US,"Dallas, Texas, US",server IP,False,21,6,330.609,1828 > 12179,PK > SG > US,2026-06-16T23:25:33.292732
181029088,60223,23674,Pakistan,Rspn,government,rspn.org.pk,144.76.70.227,24940,"HETZNER-AS - Hetzner Online GmbH, DE",DE,"Falkenstein, Saxony, DE",server IP,True,13,0,147.578,24940,PK > NL > DE,2026-06-16T23:25:41.788414
181029094,60223,23674,Pakistan,Sacgb,government,sacgb.gov.pk,210.56.27.2,7590,"COMSATS - Commission on Science and Technology for, PK",PK,"Rawalpindi, Punjab, PK",server IP,True,7,1,24.929,7590,PK,2026-06-16T23:25:44.551721
181029102,60223,23674,Pakistan,Scci,government,scci.com.pk,198.244.128.8,16276,"OVH - OVH SAS, FR",FR,"London, England, GB",server IP,True,6,5,160.032,16276,FR,2026-06-16T23:25:46.894740
