measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
182064291,1015679,136174,Pakistan,Icj,other,icj.org,162.159.134.42,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,18.983,6327 > 38193 > 13335,CA > PK > US,2026-06-19T05:53:08.342683
182064292,1015679,136174,Pakistan,Internal Displacement,other,internal-displacement.org,75.2.60.5,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Seattle, Washington, US",server IP,True,6,4,97.396,6327 > 38193 > 16509,CA > PK > US,2026-06-19T05:53:12.939415
182064294,1015679,136174,Pakistan,Ips,other,ips.org.pk,162.241.219.98,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Phoenix, Arizona, US",server IP,True,12,1,281.792,6327 > 38193 > 6762 > 3257 > 31898,CA > PK > IT > US,2026-06-19T05:53:15.536073
182064306,1015679,136174,Pakistan,Ismaili,other,ismaili.imamat,104.20.22.129,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,340.654,6327 > 38193 > 13335,CA > PK > US,2026-06-19T05:53:18.281612
182064309,1015679,136174,Pakistan,Ismaili,other,ismaili.net,72.10.175.132,36666,"GTCOMM - GloboTech Communications, CA",CA,"Laval, Quebec, CA",server IP,True,15,1,269.304,6327 > 38193 > 6939 > 36666,CA > PK > SG > US,2026-06-19T05:53:21.692728
182064324,1015679,136174,Pakistan,Ismailidigest,other,ismailidigest.org,162.241.252.68,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Phoenix, Arizona, US",server IP,True,13,1,294.678,6327 > 38193 > 6762 > 3356 > 31898,CA > PK > IT > US,2026-06-19T05:53:31.502717
182064335,1015679,136174,Pakistan,Ismailimail,other,ismailimail.blog,192.0.78.24,2635,"AUTOMATTIC - Automattic, Inc, US",US,"San Francisco, California, US",server IP,True,7,0,96.925,6327 > 38193 > 2635,CA > PK > SG > US,2026-06-19T05:53:35.408926
182064339,1015679,136174,Pakistan,Issi,other,issi.org.pk,172.67.163.53,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,11,0,420.184,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,2026-06-19T05:53:39.785666
182064351,1015679,136174,Pakistan,Ivacy,other,ivacy.com,104.20.41.196,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,18.884,6327 > 38193 > 13335,CA > PK > US,2026-06-19T05:53:41.858161
182064360,1015679,136174,Pakistan,Jamaat,other,jamaat.org,13.213.211.119,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Singapore, Central Singapore, SG",server IP,True,6,5,94.007,6327 > 38193 > 16509,CA > PK > US,2026-06-19T05:53:43.393707
182064367,1015679,136174,Pakistan,Jamiat,other,jamiat.org.pk,216.150.1.1,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Walnut, California, US",server IP,True,6,5,94.074,6327 > 38193 > 16509,CA > PK > US,2026-06-19T05:53:44.860628
182064382,1015679,136174,Pakistan,Javedrashid,other,javedrashid.blogspot.com,142.250.202.193,15169,"GOOGLE - Google LLC, US",US,"Karachi, Sindh, PK",handoff 110.93.252.246,True,9,0,32.835,6327 > 38193 > 15169,CA > PK > US,2026-06-19T05:53:46.246683
182064572,1015210,17557,Pakistan,Icj,other,icj.org,162.159.134.42,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,26.796,13335,US,2026-06-19T05:53:50.092597
182064585,1015210,17557,Pakistan,Internal Displacement,other,internal-displacement.org,75.2.60.5,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Seattle, Washington, US",server IP,True,2,0,42.041,16509,US,2026-06-19T05:53:51.043498
182064590,1015210,17557,Pakistan,Ips,other,ips.org.pk,162.241.219.98,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Phoenix, Arizona, US",server IP,True,2,0,273.319,31898,US,2026-06-19T05:53:51.954688
182064599,1015210,17557,Pakistan,Ismaili,other,ismaili.imamat,104.20.22.129,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,338.322,13335,US,2026-06-19T05:53:52.855742
182064610,1015210,17557,Pakistan,Ismaili,other,ismaili.net,72.10.175.132,36666,"GTCOMM - GloboTech Communications, CA",CA,"Laval, Quebec, CA",server IP,True,1,1,230.885,36666,CA,2026-06-19T05:53:53.901288
182064616,1015210,17557,Pakistan,Ismailidigest,other,ismailidigest.org,162.241.252.68,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Phoenix, Arizona, US",server IP,True,2,0,260.668,31898,US,2026-06-19T05:53:54.868964
182064626,1015210,17557,Pakistan,Ismailimail,other,ismailimail.blog,192.0.78.24,2635,"AUTOMATTIC - Automattic, Inc, US",US,"San Francisco, California, US",server IP,True,2,0,123.462,2635,US,2026-06-19T05:53:55.741240
182064630,1015210,17557,Pakistan,Issi,other,issi.org.pk,172.67.163.53,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,208.786,13335,US,2026-06-19T05:53:56.693271
182064633,1015210,17557,Pakistan,Ivacy,other,ivacy.com,104.20.41.196,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,30.925,13335,US,2026-06-19T05:53:57.861977
182064634,1015210,17557,Pakistan,Jamaat,other,jamaat.org,13.213.211.119,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Singapore, Central Singapore, SG",server IP,True,2,0,124.45,16509,US,2026-06-19T05:53:58.838315
182064635,1015210,17557,Pakistan,Jamiat,other,jamiat.org.pk,216.150.1.1,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Walnut, California, US",server IP,True,2,0,41.846,16509,US,2026-06-19T05:54:00.352352
182064638,1015210,17557,Pakistan,Javedrashid,other,javedrashid.blogspot.com,142.250.202.193,15169,"GOOGLE - Google LLC, US",US,,,True,2,0,45.733,15169,US,2026-06-19T05:54:01.389163
182064665,62224,38193,Pakistan,Icj,other,icj.org,162.159.134.42,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,23.521,13335,US,2026-06-19T05:54:02.296466
182064667,62224,38193,Pakistan,Internal Displacement,other,internal-displacement.org,75.2.60.5,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Seattle, Washington, US",server IP,True,3,5,109.022,16509,US,2026-06-19T05:54:03.177908
182064668,62224,38193,Pakistan,Ips,other,ips.org.pk,162.241.219.98,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Phoenix, Arizona, US",server IP,True,3,5,291.699,31898,US,2026-06-19T05:54:04.085095
182064669,62224,38193,Pakistan,Ismaili,other,ismaili.imamat,104.20.22.129,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,25.192,13335,US,2026-06-19T05:54:05.061299
182064670,62224,38193,Pakistan,Ismaili,other,ismaili.net,72.10.175.132,36666,"GTCOMM - GloboTech Communications, CA",CA,"Laval, Quebec, CA",server IP,True,3,5,256.265,36666,CA,2026-06-19T05:54:06.001637
182064671,62224,38193,Pakistan,Ismailidigest,other,ismailidigest.org,162.241.252.68,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Phoenix, Arizona, US",server IP,True,3,5,277.967,31898,US,2026-06-19T05:54:07.277864
182064672,62224,38193,Pakistan,Ismailimail,other,ismailimail.blog,192.0.78.24,2635,"AUTOMATTIC - Automattic, Inc, US",US,"San Francisco, California, US",server IP,True,3,5,101.424,2635,US,2026-06-19T05:54:08.164343
182064675,62224,38193,Pakistan,Issi,other,issi.org.pk,172.67.163.53,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,98.604,13335,US,2026-06-19T05:54:09.158092
182064677,62224,38193,Pakistan,Ivacy,other,ivacy.com,104.20.41.196,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,25.66,13335,US,2026-06-19T05:54:10.084952
182064679,62224,38193,Pakistan,Jamaat,other,jamaat.org,13.213.211.119,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Singapore, Central Singapore, SG",server IP,True,3,5,99.462,16509,US,2026-06-19T05:54:10.976325
182064680,62224,38193,Pakistan,Jamiat,other,jamiat.org.pk,216.150.1.1,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Walnut, California, US",server IP,True,3,5,98.503,16509,US,2026-06-19T05:54:11.889290
182064683,62224,38193,Pakistan,Javedrashid,other,javedrashid.blogspot.com,142.250.202.193,15169,"GOOGLE - Google LLC, US",US,,,True,3,5,37.625,15169,US,2026-06-19T05:54:12.786727
182064703,60223,23674,Pakistan,Icj,other,icj.org,162.159.134.42,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,4.845,23674 > 13335,PK > US,2026-06-19T05:54:13.681319
182064704,60223,23674,Pakistan,Internal Displacement,other,internal-displacement.org,75.2.60.5,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Seattle, Washington, US",server IP,True,9,4,105.533,16509,PK > US,2026-06-19T05:54:16.326142
182064706,60223,23674,Pakistan,Ips,other,ips.org.pk,162.241.219.98,31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,"Phoenix, Arizona, US",server IP,True,15,1,279.487,6762 > 3257 > 31898,PK > IT > US,2026-06-19T05:54:19.548143
182064707,60223,23674,Pakistan,Ismaili,other,ismaili.imamat,104.20.22.129,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,13.335,23674 > 13335,PK > US,2026-06-19T05:54:21.747613
