measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
176978687,1015679,136174,Pakistan,PITC,government,pitc.com.pk,163.61.25.12,153561,"PITC1-AS-AP - PITC, PK",PK,"Lahore, Punjab, PK",server IP,False,4,6,4.378,6327 > 38193 > 174,CA > PK > US,2026-06-04T11:48:44.043006
176978688,1015679,136174,Pakistan,PSEB,government,pseb.org.pk,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,"Karachi, Sindh, PK",server IP,True,8,0,42.854,6327 > 38193 > 9260,CA > PK,2026-06-04T11:49:18.095019
176978689,1015679,136174,Pakistan,BISP,government,bisp.gov.pk,172.67.190.163,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Singapore, Central Singapore, SG",handoff 27.111.228.132,True,8,0,106.208,6327 > 38193 > 13335,CA > PK > US,2026-06-04T11:49:44.365294
176978691,1015679,136174,Pakistan,Ministry of IT,government,moitt.gov.pk,203.101.184.86,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,"Karachi, Sindh, PK",server IP,False,11,6,127.762,6327 > 38193 > 32787,CA > PK > US,2026-06-04T11:50:12.172602
176978692,1015679,136174,Pakistan,Pakistan Bureau of Statistics,government,pbs.gov.pk,113.197.54.86,23888,"NTC-AS-AP - National Telecommunication Corporation HQ,, PK",PK,"Islamabad, Islamabad, PK",server IP,True,10,1,47.497,6327 > 38193 > 17557 > 23888,CA > PK,2026-06-04T11:50:43.254170
176978693,1015679,136174,Pakistan,Pakistan Railways,government,railways.gov.pk,203.101.184.86,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,"Karachi, Sindh, PK",server IP,False,11,6,125.979,6327 > 38193 > 32787,CA > PK > US,2026-06-04T11:51:09.830904
176978694,1015679,136174,Pakistan,Press Information Dept,government,pid.gov.pk,203.124.45.87,7590,"COMSATS - Commission on Science and Technology for, PK",PK,"Islamabad, Islamabad, PK",server IP,True,8,0,41.374,6327 > 38193 > 7590,CA > PK,2026-06-04T11:51:11.028766
176978696,1015679,136174,Pakistan,National Logistics Cell,government,nlc.com.pk,104.26.6.113,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,43.136,6327 > 38193 > 13335,CA > PK > US,2026-06-04T11:51:37.267072
176978703,1015210,17557,Pakistan,PITC,government,pitc.com.pk,163.61.25.12,153561,"PITC1-AS-AP - PITC, PK",PK,"Lahore, Punjab, PK",server IP,False,1,6,0.195,,,2026-06-04T11:51:55.758473
176978704,1015210,17557,Pakistan,PSEB,government,pseb.org.pk,125.209.103.90,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,"Karachi, Sindh, PK",server IP,True,2,0,41.231,9260,PK,2026-06-04T11:51:56.942493
176978705,1015210,17557,Pakistan,BISP,government,bisp.gov.pk,172.67.190.163,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,101.843,13335,US,2026-06-04T11:51:58.175523
176978706,1015210,17557,Pakistan,Ministry of IT,government,moitt.gov.pk,203.101.184.86,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,"Karachi, Sindh, PK",server IP,False,1,6,0.179,,,2026-06-04T11:51:59.388246
176978707,1015210,17557,Pakistan,Pakistan Bureau of Statistics,government,pbs.gov.pk,113.197.54.86,23888,"NTC-AS-AP - National Telecommunication Corporation HQ,, PK",PK,"Islamabad, Islamabad, PK",server IP,True,2,0,44.145,23888,PK,2026-06-04T11:52:02.576319
176978709,1015210,17557,Pakistan,Pakistan Railways,government,railways.gov.pk,203.101.184.86,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,"Karachi, Sindh, PK",server IP,False,1,6,0.111,,,2026-06-04T11:52:03.742335
176978710,1015210,17557,Pakistan,Press Information Dept,government,pid.gov.pk,203.124.45.87,7590,"COMSATS - Commission on Science and Technology for, PK",PK,"Islamabad, Islamabad, PK",server IP,True,2,0,44.394,7590,PK,2026-06-04T11:52:04.916344
176978712,1015210,17557,Pakistan,National Logistics Cell,government,nlc.com.pk,104.26.6.113,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,2,0,24.584,13335,US,2026-06-04T11:52:06.149035
