measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
177494009,7613,152605,Pakistan,Telenor Pakistan,telecom,telenor.com.pk,104.18.12.112,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,6,0,19.455,152605 > 38193 > 13335,PK > US,2026-06-05T16:54:22.216001
177494008,7613,152605,Pakistan,Jazz,telecom,jazz.com.pk,104.20.42.250,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,6,0,40.248,152605 > 38193 > 13335,PK > US,2026-06-05T16:55:05.868343
177494007,7613,152605,Pakistan,PTCL,telecom,ptcl.com.pk,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,"Islamabad, Islamabad, PK",server IP,False,8,6,21.354,152605 > 38193 > 17557,PK,2026-06-05T16:55:23.593993
177494006,7613,152605,Pakistan,Sargodha.com,ecommerce,sargodha.com,76.223.54.146,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Seattle, Washington, US",server IP,True,5,5,93.173,152605 > 38193 > 16509,PK > US,2026-06-05T16:55:52.276145
177494005,7613,152605,Pakistan,Outfitters,ecommerce,outfitters.com.pk,23.227.38.32,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Karachi, Sindh, PK",handoff 110.93.192.198,True,6,0,19.33,152605 > 38193 > 13335,PK > CA,2026-06-05T16:56:04.153276
177494003,7613,152605,Pakistan,Gul Ahmed,ecommerce,gulahmedshop.com,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Karachi, Sindh, PK",handoff 110.93.192.198,True,6,0,18.482,152605 > 38193 > 13335,PK > CA,2026-06-05T16:56:16.347121
177494002,7613,152605,Pakistan,Khaadi,ecommerce,khaadi.com,3.161.104.69,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Muscat, Muscat, OM",server IP,True,6,3,36.419,152605 > 38193 > 16509,PK > US,2026-06-05T16:56:21.758116
177494001,7613,152605,Pakistan,Sapphire Online,ecommerce,sapphireonline.pk,64.68.202.16,16686,"EDNS - easyDNS Technologies, Inc., CA",CA,"Toronto, Ontario, CA",server IP,True,18,3,231.4,152605 > 38193 > 174 > 21949 > 16686,PK > US > CA,2026-06-05T16:56:35.561725
177493998,7613,152605,Pakistan,Al-Fatah,ecommerce,alfatah.com.pk,46.202.136.217,47583,"AS-HOSTINGER - Hostinger International Limited, CY",UA,"Jakarta, Jakarta, ID",server IP,True,10,1,199.517,152605 > 38193 > 4800 > 47583,PK > ID > LT > UA,2026-06-05T16:57:56.797362
177493997,7613,152605,Pakistan,iShopping,ecommerce,ishopping.pk,172.66.149.222,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,6,0,17.997,152605 > 38193 > 13335,PK > US,2026-06-05T16:58:35.954152
177493987,60223,23674,Pakistan,Telenor Pakistan,telecom,telenor.com.pk,104.18.12.112,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,3334.812,23674 > 13335,PK > US,2026-06-05T16:58:41.431699
177493986,60223,23674,Pakistan,Jazz,telecom,jazz.com.pk,104.20.42.250,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,4.646,23674 > 13335,PK > US,2026-06-05T16:58:57.794403
177493969,60223,23674,Pakistan,PTCL,telecom,ptcl.com.pk,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,"Islamabad, Islamabad, PK",server IP,False,6,8,9.959,17557,PK,2026-06-05T16:58:59.042050
177493959,60223,23674,Pakistan,Sargodha.com,ecommerce,sargodha.com,76.223.54.146,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Seattle, Washington, US",server IP,True,9,5,98.729,16509,PK > US,2026-06-05T16:59:00.554801
177493949,60223,23674,Pakistan,Outfitters,ecommerce,outfitters.com.pk,23.227.38.32,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,20.164,23674 > 13335,PK > CA,2026-06-05T16:59:13.535432
177493948,60223,23674,Pakistan,Gul Ahmed,ecommerce,gulahmedshop.com,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,5.31,23674 > 13335,PK > CA,2026-06-05T16:59:14.666042
177493947,60223,23674,Pakistan,Khaadi,ecommerce,khaadi.com,3.161.104.69,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Muscat, Muscat, OM",server IP,True,10,3,48.678,16509,PK > US,2026-06-05T16:59:15.643086
177493944,60223,23674,Pakistan,Sapphire Online,ecommerce,sapphireonline.pk,64.68.202.16,16686,"EDNS - easyDNS Technologies, Inc., CA",CA,"Toronto, Ontario, CA",server IP,True,22,3,284.153,174 > 21949 > 16686,PK > US > CA,2026-06-05T16:59:22.727947
177493938,60223,23674,Pakistan,Al-Fatah,ecommerce,alfatah.com.pk,46.202.136.217,47583,"AS-HOSTINGER - Hostinger International Limited, CY",UA,"Jakarta, Jakarta, ID",server IP,True,14,1,120.098,4800 > 47583,PK > SG > ID > LT > UA,2026-06-05T16:59:55.131640
177493931,60223,23674,Pakistan,iShopping,ecommerce,ishopping.pk,172.66.149.222,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,2577.268,23674 > 13335,PK > US,2026-06-05T17:00:18.300089
177493812,62224,38193,Pakistan,Telenor Pakistan,telecom,telenor.com.pk,104.18.12.112,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,23.091,13335,US,2026-06-05T17:00:19.448979
177493803,62224,38193,Pakistan,Jazz,telecom,jazz.com.pk,104.20.42.250,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,24.268,13335,US,2026-06-05T17:00:20.553247
177493793,62224,38193,Pakistan,PTCL,telecom,ptcl.com.pk,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,"Islamabad, Islamabad, PK",server IP,False,2,6,1.532,,,2026-06-05T17:00:21.724925
177493782,62224,38193,Pakistan,Sargodha.com,ecommerce,sargodha.com,76.223.54.146,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Seattle, Washington, US",server IP,False,2,6,0.924,,,2026-06-05T17:00:22.757630
177493778,62224,38193,Pakistan,Outfitters,ecommerce,outfitters.com.pk,23.227.38.32,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,,,True,3,5,26.202,13335,CA,2026-06-05T17:00:23.746212
177493766,62224,38193,Pakistan,Gul Ahmed,ecommerce,gulahmedshop.com,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,,,True,3,5,27.933,13335,CA,2026-06-05T17:00:24.851730
177493756,62224,38193,Pakistan,Khaadi,ecommerce,khaadi.com,3.161.104.69,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Muscat, Muscat, OM",server IP,True,3,5,38.808,16509,US,2026-06-05T17:00:26.101050
177493751,62224,38193,Pakistan,Sapphire Online,ecommerce,sapphireonline.pk,64.68.202.16,16686,"EDNS - easyDNS Technologies, Inc., CA",CA,"Toronto, Ontario, CA",server IP,True,3,5,237.587,16686,CA,2026-06-05T17:00:27.554373
177493742,62224,38193,Pakistan,Al-Fatah,ecommerce,alfatah.com.pk,46.202.136.217,47583,"AS-HOSTINGER - Hostinger International Limited, CY",UA,"Jakarta, Jakarta, ID",server IP,True,3,5,198.208,47583,UA,2026-06-05T17:00:28.555987
177493737,62224,38193,Pakistan,iShopping,ecommerce,ishopping.pk,172.66.149.222,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,22.251,13335,US,2026-06-05T17:00:29.551719
177493450,1015679,136174,Pakistan,Telenor Pakistan,telecom,telenor.com.pk,104.18.12.112,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,56.344,6327 > 38193 > 13335,CA > PK > US,2026-06-05T17:00:30.591213
177493442,1015679,136174,Pakistan,Jazz,telecom,jazz.com.pk,104.20.42.250,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,7,0,21.438,6327 > 38193 > 13335,CA > PK > US,2026-06-05T17:00:44.717800
177493434,1015679,136174,Pakistan,PTCL,telecom,ptcl.com.pk,221.120.226.61,17557,"PKTELECOM-AS-PK - Pakistan Telecommunication Company Limited, PK",PK,"Islamabad, Islamabad, PK",server IP,False,8,7,47.142,6327 > 38193 > 17557,CA > PK,2026-06-05T17:00:52.242776
