measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
177521951,62224,38193,Pakistan,GharBaar,real_estate,gharbaar.com,15.206.219.50,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Mumbai, Maharashtra, IN",server IP,True,3,5,106.521,16509,US,2026-06-05T18:24:46.101902
177521952,62224,38193,Pakistan,Shifa Hospital,health,shifa.com.pk,104.26.14.111,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,23.909,13335,US,2026-06-05T18:24:57.774798
177521953,62224,38193,Pakistan,Sehat.com.pk,health,sehat.com.pk,104.21.57.219,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,100.304,13335,US,2026-06-05T18:25:07.818064
177521954,62224,38193,Pakistan,OlaDoc,health,oladoc.com,104.26.12.63,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,28.473,13335,US,2026-06-05T18:25:13.487061
177521955,62224,38193,Pakistan,FoodPanda Pakistan,food,foodpanda.pk,172.64.154.226,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,29.202,13335,US,2026-06-05T18:25:19.250338
177521957,62224,38193,Pakistan,Bykea,food,bykea.com,188.114.96.6,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,,True,3,5,98.189,13335,US,2026-06-05T18:25:24.843027
177521958,62224,38193,Pakistan,Hum TV,entertainment,hum.tv,20.74.192.6,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,"Dubai, Dubai, AE",server IP,True,3,5,40.441,8075,US,2026-06-05T18:25:30.339607
177521972,60223,23674,Pakistan,GharBaar,real_estate,gharbaar.com,15.206.219.50,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Mumbai, Maharashtra, IN",server IP,True,11,5,64.592,5384 > 16509,PK > AE > US,2026-06-05T18:25:42.015941
177521973,60223,23674,Pakistan,Shifa Hospital,health,shifa.com.pk,104.26.14.111,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,7,1,33.476,23674 > 13335,PK > US,2026-06-05T18:26:22.800945
177521974,60223,23674,Pakistan,Sehat.com.pk,health,sehat.com.pk,104.21.57.219,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,7,1,4.889,23674 > 13335,PK > US,2026-06-05T18:26:32.390715
177521984,60223,23674,Pakistan,OlaDoc,health,oladoc.com,104.26.12.63,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,7,1,56.54,23674 > 13335,PK > US,2026-06-05T18:26:33.758463
177521991,60223,23674,Pakistan,FoodPanda Pakistan,food,foodpanda.pk,172.64.154.226,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,7,1,4.653,23674 > 13335,PK > US,2026-06-05T18:26:35.258361
