ts_utc,ts_pkt,kind,src_probe_id,src,dst_probe_id,dst,rtt_min,loss,hop_count,tromboned,status,exit_cc,transit,trace_rtt_ms
2026-08-30 03:00:53,2026-08-30 08:00:53,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 04:00:54,2026-08-30 09:00:54,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 05:00:54,2026-08-30 10:00:54,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 06:00:49,2026-08-30 11:00:49,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 07:01:00,2026-08-30 12:01:00,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 07:59:26,2026-08-30 12:59:26,trace,1014872,fasttel.1014872,1016143,cybernet.1016143,,,6,False,local,,,25.0
2026-08-30 08:00:59,2026-08-30 13:00:59,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 09:00:56,2026-08-30 14:00:56,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 10:00:52,2026-08-30 15:00:52,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 11:00:47,2026-08-30 16:00:47,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 12:00:59,2026-08-30 17:00:59,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 13:00:54,2026-08-30 18:00:54,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 14:01:01,2026-08-30 19:01:01,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 15:00:48,2026-08-30 20:00:48,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 16:00:51,2026-08-30 21:00:51,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 17:01:01,2026-08-30 22:01:01,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 18:01:00,2026-08-30 23:01:00,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 19:00:54,2026-08-31 00:00:54,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 19:59:30,2026-08-31 00:59:30,trace,1014872,fasttel.1014872,1016143,cybernet.1016143,,,7,False,local,,,30.2
2026-08-30 20:00:54,2026-08-31 01:00:54,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 21:00:59,2026-08-31 02:00:59,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 22:00:55,2026-08-31 03:00:55,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 23:00:59,2026-08-31 04:00:59,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 00:00:56,2026-08-31 05:00:56,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 01:00:58,2026-08-31 06:00:58,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 02:01:00,2026-08-31 07:01:00,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 03:00:50,2026-08-31 08:00:50,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 04:00:47,2026-08-31 09:00:47,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 05:00:53,2026-08-31 10:00:53,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 06:00:50,2026-08-31 11:00:50,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 07:00:54,2026-08-31 12:00:54,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 07:59:32,2026-08-31 12:59:32,trace,1014872,fasttel.1014872,1016143,cybernet.1016143,,,7,False,local,,,28.2
2026-08-31 08:00:59,2026-08-31 13:00:59,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 09:00:47,2026-08-31 14:00:47,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 10:00:50,2026-08-31 15:00:50,ping,1014872,fasttel.1014872,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 02:01:27,2026-08-30 07:01:27,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 03:01:20,2026-08-30 08:01:20,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 04:01:25,2026-08-30 09:01:25,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 05:01:30,2026-08-30 10:01:30,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 06:01:34,2026-08-30 11:01:34,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 07:01:29,2026-08-30 12:01:29,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 08:01:31,2026-08-30 13:01:31,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 08:03:12,2026-08-30 13:03:12,trace,1016467,nayatel.1016467,1016143,cybernet.1016143,,,7,False,local,,,21.1
2026-08-30 09:01:20,2026-08-30 14:01:20,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 10:01:25,2026-08-30 15:01:25,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 11:01:25,2026-08-30 16:01:25,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 12:01:26,2026-08-30 17:01:26,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 14:01:31,2026-08-30 19:01:31,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 15:01:33,2026-08-30 20:01:33,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 16:01:27,2026-08-30 21:01:27,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 17:01:30,2026-08-30 22:01:30,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 18:01:21,2026-08-30 23:01:21,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 19:01:30,2026-08-31 00:01:30,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 20:01:27,2026-08-31 01:01:27,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 20:03:21,2026-08-31 01:03:21,trace,1016467,nayatel.1016467,1016143,cybernet.1016143,,,7,False,local,,,21.5
2026-08-30 21:01:34,2026-08-31 02:01:34,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 22:01:21,2026-08-31 03:01:21,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 23:01:32,2026-08-31 04:01:32,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 00:01:33,2026-08-31 05:01:33,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 01:01:34,2026-08-31 06:01:34,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 02:01:26,2026-08-31 07:01:26,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 03:01:23,2026-08-31 08:01:23,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 04:01:22,2026-08-31 09:01:22,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 05:01:27,2026-08-31 10:01:27,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 06:01:25,2026-08-31 11:01:25,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 07:01:21,2026-08-31 12:01:21,ping,1016467,nayatel.1016467,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 20:03:28,2026-08-29 01:03:28,trace,60223,nayatel.60223,1016143,cybernet.1016143,,,2,False,local,,,2.7
2026-08-28 20:03:46,2026-08-29 01:03:46,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 21:03:48,2026-08-29 02:03:48,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 22:03:43,2026-08-29 03:03:43,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 23:03:44,2026-08-29 04:03:44,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 00:03:46,2026-08-29 05:03:46,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 01:03:39,2026-08-29 06:03:39,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 02:03:45,2026-08-29 07:03:45,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 03:03:51,2026-08-29 08:03:51,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 04:03:39,2026-08-29 09:03:39,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 05:03:49,2026-08-29 10:03:49,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 06:03:53,2026-08-29 11:03:53,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 07:03:47,2026-08-29 12:03:47,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 08:03:28,2026-08-29 13:03:28,trace,60223,nayatel.60223,1016143,cybernet.1016143,,,2,False,local,,,2.5
2026-08-29 08:03:47,2026-08-29 13:03:47,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 09:03:52,2026-08-29 14:03:52,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 10:03:45,2026-08-29 15:03:45,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 11:03:49,2026-08-29 16:03:49,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 12:03:40,2026-08-29 17:03:40,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 13:03:43,2026-08-29 18:03:43,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 14:03:42,2026-08-29 19:03:42,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 15:03:47,2026-08-29 20:03:47,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 16:03:40,2026-08-29 21:03:40,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 17:03:39,2026-08-29 22:03:39,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 18:03:47,2026-08-29 23:03:47,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 19:03:46,2026-08-30 00:03:46,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 20:03:25,2026-08-30 01:03:25,trace,60223,nayatel.60223,1016143,cybernet.1016143,,,2,False,local,,,2.8
2026-08-29 20:03:52,2026-08-30 01:03:52,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 21:03:46,2026-08-30 02:03:46,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 22:03:42,2026-08-30 03:03:42,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 23:03:49,2026-08-30 04:03:49,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 00:03:48,2026-08-30 05:03:48,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 01:03:45,2026-08-30 06:03:45,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 02:03:53,2026-08-30 07:03:53,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 03:03:40,2026-08-30 08:03:40,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 04:03:53,2026-08-30 09:03:53,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 05:03:40,2026-08-30 10:03:40,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 06:03:42,2026-08-30 11:03:42,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 07:03:45,2026-08-30 12:03:45,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 08:03:31,2026-08-30 13:03:31,trace,60223,nayatel.60223,1016143,cybernet.1016143,,,2,False,local,,,2.9
2026-08-30 08:03:44,2026-08-30 13:03:44,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 09:03:50,2026-08-30 14:03:50,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 10:03:43,2026-08-30 15:03:43,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 11:03:49,2026-08-30 16:03:49,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 12:03:39,2026-08-30 17:03:39,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 13:03:45,2026-08-30 18:03:45,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 14:03:53,2026-08-30 19:03:53,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 15:03:48,2026-08-30 20:03:48,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 16:03:52,2026-08-30 21:03:52,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 17:03:50,2026-08-30 22:03:50,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 18:03:43,2026-08-30 23:03:43,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 19:03:42,2026-08-31 00:03:42,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 20:03:19,2026-08-31 01:03:19,trace,60223,nayatel.60223,1016143,cybernet.1016143,,,2,False,local,,,3.0
2026-08-30 20:03:51,2026-08-31 01:03:51,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 21:03:46,2026-08-31 02:03:46,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 22:03:48,2026-08-31 03:03:48,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 23:03:48,2026-08-31 04:03:48,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 00:03:48,2026-08-31 05:03:48,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 01:03:52,2026-08-31 06:03:52,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 02:03:42,2026-08-31 07:03:42,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 03:03:38,2026-08-31 08:03:38,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 04:03:49,2026-08-31 09:03:49,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 05:03:44,2026-08-31 10:03:44,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 06:03:48,2026-08-31 11:03:48,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 07:03:48,2026-08-31 12:03:48,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 08:03:30,2026-08-31 13:03:30,trace,60223,nayatel.60223,1016143,cybernet.1016143,,,2,False,local,,,2.5
2026-08-31 08:03:39,2026-08-31 13:03:39,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 09:03:50,2026-08-31 14:03:50,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 10:03:52,2026-08-31 15:03:52,ping,60223,nayatel.60223,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 19:58:24,2026-08-29 00:58:24,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 20:01:08,2026-08-29 01:01:08,trace,65892,nayatel.65892,1016143,cybernet.1016143,,,2,False,local,,,3.0
2026-08-28 20:58:19,2026-08-29 01:58:19,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 21:58:21,2026-08-29 02:58:21,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 22:58:16,2026-08-29 03:58:16,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 23:58:15,2026-08-29 04:58:15,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 00:58:21,2026-08-29 05:58:21,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 01:58:28,2026-08-29 06:58:28,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 02:58:25,2026-08-29 07:58:25,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 03:58:17,2026-08-29 08:58:17,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 04:58:13,2026-08-29 09:58:13,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 05:58:16,2026-08-29 10:58:16,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 06:58:22,2026-08-29 11:58:22,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 07:58:24,2026-08-29 12:58:24,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 08:01:11,2026-08-29 13:01:11,trace,65892,nayatel.65892,1016143,cybernet.1016143,,,2,False,local,,,3.4
2026-08-29 08:58:28,2026-08-29 13:58:28,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 09:58:20,2026-08-29 14:58:20,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 10:58:26,2026-08-29 15:58:26,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 11:58:27,2026-08-29 16:58:27,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 12:58:23,2026-08-29 17:58:23,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 13:58:23,2026-08-29 18:58:23,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 14:58:24,2026-08-29 19:58:24,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 15:58:23,2026-08-29 20:58:23,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 16:58:18,2026-08-29 21:58:18,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 17:58:23,2026-08-29 22:58:23,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 18:58:26,2026-08-29 23:58:26,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 19:58:17,2026-08-30 00:58:17,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 20:01:11,2026-08-30 01:01:11,trace,65892,nayatel.65892,1016143,cybernet.1016143,,,2,False,local,,,3.5
2026-08-29 20:58:19,2026-08-30 01:58:19,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 21:58:19,2026-08-30 02:58:19,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 22:58:18,2026-08-30 03:58:18,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 23:58:21,2026-08-30 04:58:21,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 00:58:28,2026-08-30 05:58:28,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 01:58:23,2026-08-30 06:58:23,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 02:58:27,2026-08-30 07:58:27,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 03:58:19,2026-08-30 08:58:19,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 04:58:18,2026-08-30 09:58:18,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 05:58:22,2026-08-30 10:58:22,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 06:58:25,2026-08-30 11:58:25,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 07:58:26,2026-08-30 12:58:26,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 08:01:05,2026-08-30 13:01:05,trace,65892,nayatel.65892,1016143,cybernet.1016143,,,2,False,local,,,3.5
2026-08-30 08:58:23,2026-08-30 13:58:23,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 09:58:21,2026-08-30 14:58:21,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 10:58:28,2026-08-30 15:58:28,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 11:58:14,2026-08-30 16:58:14,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 12:58:22,2026-08-30 17:58:22,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 13:58:14,2026-08-30 18:58:14,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 14:58:15,2026-08-30 19:58:15,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 15:58:15,2026-08-30 20:58:15,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 16:58:28,2026-08-30 21:58:28,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 17:58:28,2026-08-30 22:58:28,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 18:58:22,2026-08-30 23:58:22,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 19:58:20,2026-08-31 00:58:20,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 20:01:11,2026-08-31 01:01:11,trace,65892,nayatel.65892,1016143,cybernet.1016143,,,2,False,local,,,3.3
2026-08-30 20:58:27,2026-08-31 01:58:27,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 21:58:19,2026-08-31 02:58:19,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 22:58:19,2026-08-31 03:58:19,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-30 23:58:21,2026-08-31 04:58:21,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 00:58:23,2026-08-31 05:58:23,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 01:58:19,2026-08-31 06:58:19,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 02:58:24,2026-08-31 07:58:24,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 03:58:14,2026-08-31 08:58:14,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 04:58:17,2026-08-31 09:58:17,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 05:58:24,2026-08-31 10:58:24,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 06:58:14,2026-08-31 11:58:14,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 07:58:14,2026-08-31 12:58:14,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 08:01:06,2026-08-31 13:01:06,trace,65892,nayatel.65892,1016143,cybernet.1016143,,,2,False,local,,,3.4
2026-08-31 08:58:18,2026-08-31 13:58:18,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-31 09:58:18,2026-08-31 14:58:18,ping,65892,nayatel.65892,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 20:01:20,2026-08-29 01:01:20,ping,1015679,nova.1015679,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 20:03:21,2026-08-29 01:03:21,trace,1015679,nova.1015679,1016143,cybernet.1016143,,,7,False,local,,,22.7
2026-08-28 21:01:20,2026-08-29 02:01:20,ping,1015679,nova.1015679,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 22:01:20,2026-08-29 03:01:20,ping,1015679,nova.1015679,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-28 23:01:34,2026-08-29 04:01:34,ping,1015679,nova.1015679,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 00:01:31,2026-08-29 05:01:31,ping,1015679,nova.1015679,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 01:01:33,2026-08-29 06:01:33,ping,1015679,nova.1015679,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 02:01:35,2026-08-29 07:01:35,ping,1015679,nova.1015679,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 03:01:33,2026-08-29 08:01:33,ping,1015679,nova.1015679,1016143,cybernet.1016143,,1.0,,,,,,
2026-08-29 04:01:22,2026-08-29 09:01:22,ping,1015679,nova.1015679,1016143,cybernet.1016143,,1.0,,,,,,
