measurement_id,probe_id,probe_asn,probe_city,target_label,target_category,target_hostname,target_ip,target_asn,target_asn_name,target_country,dest_location,location_via,destination_responded,total_hops,timeout_hops,max_rtt_ms,asns_in_path,countries_in_path,timestamp
184448855,60223,23674,Pakistan,vu,unknown,vu.edu.pk,111.68.103.36,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,"Lahore, Punjab, PK",server IP,True,7,5,10.198,45773,PK,2026-06-27T05:44:33.121469
184448857,60223,23674,Pakistan,pitc,unknown,pitc.com.pk,163.61.25.12,153561,"PITC1-AS-AP - PITC, PK",PK,"Lahore, Punjab, PK",server IP,False,9,6,39.344,174,PK > US,2026-06-27T05:44:39.321761
184448859,60223,23674,Pakistan,google,unknown,google.com.pk,142.250.186.227,15169,"GOOGLE - Google LLC, US",US,"Karachi, Sindh, PK",handoff 110.93.192.111,True,11,1,38.252,38193 > 15169,PK > US,2026-06-27T05:44:46.764836
184448861,60223,23674,Pakistan,daraz,unknown,daraz.pk,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,"Singapore, North West, SG",server IP,True,9,7,99.028,7473 > 45102,SG > US,2026-06-27T05:44:51.228822
184448862,60223,23674,Pakistan,jang,unknown,jang.com.pk,104.17.16.38,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,223.207,23674 > 13335,PK > US,2026-06-27T05:44:56.315631
184448863,60223,23674,Pakistan,saya,unknown,saya.pk,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,9.479,23674 > 13335,PK > CA,2026-06-27T05:44:59.194070
184448865,60223,23674,Pakistan,priceoye,unknown,priceoye.pk,172.66.148.155,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,6.877,23674 > 13335,PK > US,2026-06-27T05:45:01.078484
184448866,60223,23674,Pakistan,punjabpolice,unknown,punjabpolice.gov.pk,103.226.216.152,59323,"PITB-PUNJAB-PK - Punjab Information Technology Board, PK",PK,"Lahore, Punjab, PK",server IP,False,9,6,298.704,,,2026-06-27T05:45:02.587355
184448869,60223,23674,Pakistan,sapphireonline,unknown,sapphireonline.pk,64.68.202.16,16686,"EDNS - easyDNS Technologies, Inc., CA",CA,"Toronto, Ontario, CA",server IP,True,23,2,243.576,174 > 21949 > 16686,PK > US > CA,2026-06-27T05:45:05.699252
184448872,60223,23674,Pakistan,ogomovies1,unknown,ogomovies1.com.pk,172.67.208.212,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,21.797,23674 > 13335,PK > US,2026-06-27T05:45:17.817145
184448874,60223,23674,Pakistan,bisp,unknown,bisp.gov.pk,172.67.190.163,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,23.694,23674 > 13335,PK > US,2026-06-27T05:45:19.302458
184448876,60223,23674,Pakistan,olx,unknown,olx.com.pk,18.64.141.92,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Muscat, Muscat, OM",server IP,True,11,2,40.179,16509,PK > US,2026-06-27T05:45:20.886041
184448877,60223,23674,Pakistan,tribune,unknown,tribune.com.pk,104.18.194.13,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,21.845,23674 > 13335,PK > US,2026-06-27T05:45:31.433591
184448878,60223,23674,Pakistan,limelight,unknown,limelight.pk,23.227.38.32,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,5.098,23674 > 13335,PK > CA,2026-06-27T05:45:32.940492
184448881,60223,23674,Pakistan,punjab,unknown,punjab.gov.pk,103.226.216.120,59323,"PITB-PUNJAB-PK - Punjab Information Technology Board, PK",PK,"Lahore, Punjab, PK",server IP,False,9,6,15.293,,,2026-06-27T05:45:34.412397
184448884,60223,23674,Pakistan,fbise,unknown,fbise.edu.pk,172.67.69.194,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,65.021,23674 > 13335,PK > US,2026-06-27T05:45:35.939068
184448885,60223,23674,Pakistan,thenews,unknown,thenews.com.pk,104.18.83.16,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,6.945,23674 > 13335,PK > US,2026-06-27T05:45:38.176644
184448888,60223,23674,Pakistan,nadra,unknown,nadra.gov.pk,23.44.5.72,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",US,"Karachi, Sindh, PK",handoff 110.93.192.129,True,16,1,99.399,38193 > 20940,PK > US,2026-06-27T05:45:39.792737
184448889,60223,23674,Pakistan,aiou,unknown,aiou.edu.pk,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,"Islamabad, Islamabad, PK",server IP,False,6,6,2.995,,,2026-06-27T05:45:44.212406
184448891,60223,23674,Pakistan,streamed,unknown,streamed.pk,185.178.208.164,57724,"DDOS-GUARD - DDOS-GUARD LTD, RU",RU,"Rostov-on-Don, Rostov Oblast, RU",server IP,False,5,6,3.224,,,2026-06-27T05:45:45.692351
184448893,60223,23674,Pakistan,whatmobile,unknown,whatmobile.com.pk,172.67.68.213,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,5.308,23674 > 13335,PK > US,2026-06-27T05:45:51.374110
184448896,60223,23674,Pakistan,beechtree,unknown,beechtree.pk,23.227.38.65,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,8.238,23674 > 13335,PK > CA,2026-06-27T05:45:52.861470
184448899,60223,23674,Pakistan,watch-movies,unknown,watch-movies.com.pk,104.26.11.221,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,87.176,23674 > 13335,PK > US,2026-06-27T05:45:53.860793
184448904,60223,23674,Pakistan,stylo,unknown,stylo.pk,23.227.38.32,13335,"CLOUDFLARENET - Cloudflare, Inc., US",CA,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,46.906,23674 > 13335,PK > CA,2026-06-27T05:45:55.295803
184448907,60223,23674,Pakistan,weboc,unknown,weboc.gov.pk,175.107.219.203,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,"Karachi, Sindh, PK",server IP,True,9,3,52.097,38193 > 9541,PK,2026-06-27T05:45:56.236830
184448913,60223,23674,Pakistan,nationalbroadband,unknown,nationalbroadband.pk,104.26.0.105,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,6.375,23674 > 13335,PK > US,2026-06-27T05:46:01.948799
184448917,60223,23674,Pakistan,npftas,unknown,npftas.pk,104.26.7.75,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,14.339,23674 > 13335,PK > US,2026-06-27T05:46:03.286824
184448921,60223,23674,Pakistan,propakistani,unknown,propakistani.pk,104.26.12.229,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,4.972,23674 > 13335,PK > US,2026-06-27T05:46:04.817433
184448926,60223,23674,Pakistan,ntc,unknown,ntc.net.pk,203.101.184.82,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,"Lahore, Punjab, PK",server IP,False,11,6,185.215,32787,PK > SG > NL > US,2026-06-27T05:46:06.262865
184448931,60223,23674,Pakistan,cyber,unknown,cyber.net.pk,203.101.172.72,9541,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",PK,"Karachi, Sindh, PK",server IP,True,9,3,24.775,38193 > 9541,PK,2026-06-27T05:46:13.796934
184448934,60223,23674,Pakistan,moviebox,unknown,moviebox.pk,13.225.5.91,16509,"AMAZON-02 - Amazon.com, Inc., US",US,"Mumbai, Maharashtra, IN",server IP,True,12,6,306.654,174 > 16509,PK > US,2026-06-27T05:46:18.389025
184448937,60223,23674,Pakistan,dailytimes,unknown,dailytimes.com.pk,104.26.3.198,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,11.639,23674 > 13335,PK > US,2026-06-27T05:46:25.024422
184448939,60223,23674,Pakistan,pakistantoday,unknown,pakistantoday.com.pk,104.21.15.216,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,42.381,23674 > 13335,PK > US,2026-06-27T05:46:26.629917
184448943,60223,23674,Pakistan,psca,unknown,psca.gop.pk,103.119.125.20,138019,"PSCA-AS-AP - Punjab Safe City Authority, PK",PK,"Lahore, Punjab, PK",server IP,True,9,1,41.085,138019,PK,2026-06-27T05:46:28.024296
184448948,60223,23674,Pakistan,nation,unknown,nation.com.pk,65.109.88.147,24940,"HETZNER-AS - Hetzner Online GmbH, DE",DE,"Helsinki, Uusimaa, FI",server IP,True,14,0,175.017,24940,PK > DE,2026-06-27T05:46:31.647358
184448953,60223,23674,Pakistan,defence,unknown,defence.pk,172.67.160.185,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,12.204,23674 > 13335,PK > US,2026-06-27T05:46:39.325517
184448955,60223,23674,Pakistan,zong,unknown,zong.com.pk,209.150.154.189,59257,"CMPAKLIMITED-AS-AP - CMPak Limited, PK",PK,"Islamabad, Islamabad, PK",server IP,True,9,5,9.132,174 > 59257,PK > US,2026-06-27T05:46:41.059695
184448959,60223,23674,Pakistan,hec,unknown,hec.gov.pk,111.68.100.163,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,"Islamabad, Islamabad, PK",server IP,False,6,6,3.427,,,2026-06-27T05:46:45.029447
184448962,60223,23674,Pakistan,pectaa,unknown,pectaa.edu.pk,192.250.227.80,36454,"WHG-DAL - WHG Hosting Services Ltd, GB",GB,"Dallas, Texas, US",server IP,True,15,2,265.782,6762 > 3257 > 36454,PK > IT > US > GB,2026-06-27T05:46:46.701785
184448965,60223,23674,Pakistan,8thclassresults2026,unknown,8thclassresults2026.pk,104.21.60.195,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,36.833,23674 > 13335,PK > US,2026-06-27T05:46:53.687376
184448968,60223,23674,Pakistan,lums,unknown,lums.edu.pk,110.93.234.24,38193,"TWA-AS-AP - Transworld Associates (Pvt.) Ltd., PK",PK,"Model Town, Punjab, PK",server IP,False,10,6,42.527,38193,PK,2026-06-27T05:46:55.078590
184448972,60223,23674,Pakistan,jazz,unknown,jazz.com.pk,104.20.42.250,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,8,0,124.396,23674 > 13335,PK > US,2026-06-27T05:47:01.010017
