target_hostname,target_label,target_category,probe_id,probe_asn,probe_city,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout,target_ip,target_asn,target_asn_name,target_country,destination_responded,measurement_id,timestamp
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,1,192.168.18.1,1.365,,,,RFC1918,True,False,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,2,100.89.0.1,2.935,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,3,172.27.0.29,6.377,,,,RFC1918,True,False,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,4,172.27.0.22,2.641,,,,RFC1918,True,False,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,5,172.31.5.205,2.715,,,,RFC1918,True,False,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,6,172.31.5.30,3.118,,,,RFC1918,True,False,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,7,*,,,,,,False,True,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,8,*,,,,,,False,True,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,9,*,,,,,,False,True,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,10,*,,,,,,False,True,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,11,*,,,,,,False,True,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
aiou.edu.pk,aiou,unknown,60223,23674,Pakistan,255,*,,,,,,False,True,45.64.25.46,45773,"HECPERN-AS-PK - PERN AS Content Servie Provider, Islamabad, Pakistan, PK",PK,False,184410144,2026-06-26T19:57:51.932521
bisp.gov.pk,bisp,unknown,60223,23674,Pakistan,1,192.168.18.1,0.88,,,,RFC1918,True,False,104.21.43.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,True,184410126,2026-06-26T19:57:29.854557
bisp.gov.pk,bisp,unknown,60223,23674,Pakistan,2,100.89.0.1,2.885,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,104.21.43.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,True,184410126,2026-06-26T19:57:29.854557
bisp.gov.pk,bisp,unknown,60223,23674,Pakistan,3,172.27.0.29,3.086,,,,RFC1918,True,False,104.21.43.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,True,184410126,2026-06-26T19:57:29.854557
bisp.gov.pk,bisp,unknown,60223,23674,Pakistan,4,172.27.0.22,2.304,,,,RFC1918,True,False,104.21.43.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,True,184410126,2026-06-26T19:57:29.854557
bisp.gov.pk,bisp,unknown,60223,23674,Pakistan,5,172.31.5.253,4.011,,,,RFC1918,True,False,104.21.43.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,True,184410126,2026-06-26T19:57:29.854557
bisp.gov.pk,bisp,unknown,60223,23674,Pakistan,6,172.31.5.106,101.496,,,,RFC1918,True,False,104.21.43.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,True,184410126,2026-06-26T19:57:29.854557
bisp.gov.pk,bisp,unknown,60223,23674,Pakistan,7,203.175.65.67,4.306,23674,203.175.64.0/20,PK,"NAYATEL-PK - Nayatel (Pvt) Ltd, PK",False,False,104.21.43.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,True,184410126,2026-06-26T19:57:29.854557
bisp.gov.pk,bisp,unknown,60223,23674,Pakistan,8,104.21.43.243,3.596,13335,104.21.32.0/20,US,"CLOUDFLARENET - Cloudflare, Inc., US",False,False,104.21.43.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,True,184410126,2026-06-26T19:57:29.854557
daraz.pk,daraz,unknown,60223,23674,Pakistan,1,192.168.18.1,1.359,,,,RFC1918,True,False,47.246.174.148,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,True,184410118,2026-06-26T19:56:52.103629
daraz.pk,daraz,unknown,60223,23674,Pakistan,2,100.89.0.1,2.947,,100.64.0.0/10,,SHARED-ADDRESS-SPACE-RFC6598-IANA-RESERVED,False,False,47.246.174.148,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,True,184410118,2026-06-26T19:56:52.103629
daraz.pk,daraz,unknown,60223,23674,Pakistan,3,172.27.0.29,3.141,,,,RFC1918,True,False,47.246.174.148,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,True,184410118,2026-06-26T19:56:52.103629
daraz.pk,daraz,unknown,60223,23674,Pakistan,4,172.27.0.22,3.547,,,,RFC1918,True,False,47.246.174.148,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,True,184410118,2026-06-26T19:56:52.103629
daraz.pk,daraz,unknown,60223,23674,Pakistan,5,172.31.5.170,2.992,,,,RFC1918,True,False,47.246.174.148,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,True,184410118,2026-06-26T19:56:52.103629
daraz.pk,daraz,unknown,60223,23674,Pakistan,6,110.93.202.134,2.948,,110.93.192.0/18,PK,TWA,False,False,47.246.174.148,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,True,184410118,2026-06-26T19:56:52.103629
daraz.pk,daraz,unknown,60223,23674,Pakistan,7,110.93.252.86,24.087,,110.93.192.0/18,PK,TWA,False,False,47.246.174.148,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,True,184410118,2026-06-26T19:56:52.103629
daraz.pk,daraz,unknown,60223,23674,Pakistan,8,110.93.252.224,23.592,,110.93.192.0/18,PK,TWA,False,False,47.246.174.148,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,True,184410118,2026-06-26T19:56:52.103629
daraz.pk,daraz,unknown,60223,23674,Pakistan,9,*,,,,,,False,True,47.246.174.148,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,True,184410118,2026-06-26T19:56:52.103629
daraz.pk,daraz,unknown,60223,23674,Pakistan,10,*,,,,,,False,True,47.246.174.148,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,True,184410118,2026-06-26T19:56:52.103629
