ping_time,target_hostname,target_label,probe_id,probe_asn,probe_asn_reg,probe_city,probe_ip,sent,rcvd,loss_pct,rtt_min,rtt_avg,rtt_max,measurement_id
2026-06-14T16:52:40+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,110.192058,119.34394433333334,125.90669,180055880
2026-06-14T16:57:40+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,117.002412,121.68739766666668,124.160155,180055880
2026-06-14T17:02:42+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.936312,106.62032833333335,116.903178,180055880
2026-06-14T17:07:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,102.900064,111.157511,124.390114,180055880
2026-06-14T17:12:33+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,105.136495,108.108678,111.437719,180055880
2026-06-14T17:17:36+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,120.901307,122.46336166666667,123.365415,180055880
2026-06-14T17:22:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,108.721972,114.90792833333334,120.170275,180055880
2026-06-14T17:27:40+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,123.058538,123.105192,123.161759,180055880
2026-06-14T17:32:42+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,2,2,0.0,115.34899,120.3208865,125.292783,180055880
2026-06-14T17:37:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,103.567495,110.13354166666666,115.222112,180055880
2026-06-14T17:42:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,118.435823,391.20150233333334,933.819518,180055880
2026-06-14T17:47:31+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,119.523741,122.15623733333332,123.485309,180055880
2026-06-14T17:52:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,121.621425,121.67980066666667,121.772793,180055880
2026-06-14T17:57:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,105.124112,116.790074,124.341327,180055880
2026-06-14T18:02:36+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,116.577285,120.33231233333333,124.790483,180055880
2026-06-14T18:07:36+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,113.600925,116.18146933333334,121.130891,180055880
2026-06-14T18:12:40+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,117.318559,123.35173233333332,128.044717,180055880
2026-06-14T18:17:28+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,2,2,0.0,118.863619,122.4854465,126.107274,180055880
2026-06-14T18:22:34+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,110.938199,116.06802566666666,119.276542,180055880
2026-06-14T18:27:36+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,2,2,0.0,123.912956,124.056926,124.200896,180055880
2026-06-14T18:32:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,107.22487,114.09911266666666,120.542408,180055880
2026-06-14T18:37:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,116.11552,120.61075566666666,123.855215,180055880
2026-06-14T18:42:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,116.961737,119.40478866666666,121.611757,180055880
2026-06-14T18:47:42+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,106.983534,111.30427333333334,114.957699,180055880
2026-06-14T18:52:39+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.396766,102.88211866666666,105.652585,180055880
2026-06-14T18:57:32+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,114.75015,119.99211766666667,123.856151,180055880
2026-06-14T19:02:31+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,118.545157,120.36490466666667,122.449856,180055880
2026-06-14T19:07:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,120.709105,121.51501433333333,122.361591,180055880
2026-06-14T19:12:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,122.326175,123.60438266666667,125.1306,180055880
2026-06-14T19:17:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,102.256172,105.273324,109.64418,180055880
2026-06-14T19:22:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,115.152632,118.95958933333333,123.186976,180055880
2026-06-14T19:27:31+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.617435,101.80932633333333,101.999946,180055880
2026-06-14T19:32:33+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.268553,108.228717,121.591628,180055880
2026-06-14T19:37:35+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,106.48245,108.61004733333334,111.325759,180055880
2026-06-14T19:42:31+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,113.375189,115.391307,118.819453,180055880
2026-06-14T19:47:40+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.976006,106.758686,116.293768,180055880
2026-06-14T19:52:39+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.655376,102.11835833333333,102.647345,180055880
2026-06-14T19:57:37+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.860509,111.37601533333333,122.472538,180055880
2026-06-14T20:02:43+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.644119,102.09184133333333,102.603865,180055880
2026-06-14T20:07:32+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.889006,101.20759399999999,101.661273,180055880
2026-06-14T20:12:33+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,102.821339,106.07666633333334,109.309904,180055880
2026-06-14T20:17:35+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.114455,102.25241866666668,103.844954,180055880
2026-06-14T20:22:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.38667,103.80529366666667,106.69176,180055880
2026-06-14T20:27:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.019351,101.19221233333333,101.396511,180055880
2026-06-14T20:32:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.113358,830.6818623333334,2289.525543,180055880
2026-06-14T20:37:31+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.798212,101.09160833333333,101.432257,180055880
2026-06-14T20:42:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.659253,101.34367433333334,102.178155,180055880
2026-06-14T20:47:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.898258,110.00798033333335,127.560467,180055880
2026-06-14T20:52:41+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.025422,102.79530133333333,106.186691,180055880
2026-06-14T20:57:35+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.149074,101.50448899999999,102.074543,180055880
2026-06-14T21:02:38+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.325613,101.96662266666665,102.995553,180055880
2026-06-14T21:07:28+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.78652,101.054936,101.225236,180055880
2026-06-14T21:12:30+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.863244,101.08469733333332,101.331403,180055880
2026-06-14T21:17:41+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.896253,101.10085466666668,101.349931,180055880
2026-06-14T21:22:39+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.073375,101.15413933333333,101.207151,180055880
2026-06-14T21:27:34+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.280634,101.535013,101.818959,180055880
2026-06-14T21:32:32+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.926636,101.07766466666665,101.291038,180055880
2026-06-14T21:37:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,101.133244,101.30028466666666,101.514294,180055880
2026-06-14T21:42:40+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.782908,101.012454,101.40451,180055880
2026-06-14T21:47:28+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.87395,100.99976266666665,101.114705,180055880
2026-06-14T21:52:41+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.794565,101.09227633333334,101.379352,180055880
2026-06-14T21:57:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.965522,101.07417566666668,101.206853,180055880
2026-06-14T22:02:37+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.708342,101.13060166666668,101.421536,180055880
2026-06-14T22:07:29+00:00,daraz.pk,Daraz,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,3,3,0.0,100.731211,100.77738933333335,100.827654,180055880
