trace_id,hop,hop_ip,rtt_ms,hop_asn,hop_prefix,hop_country,hop_asn_name,is_private,is_timeout
621,9,154.54.72.225,165.202,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
621,10,154.54.27.169,225.192,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
621,11,154.54.41.114,226.159,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
621,12,38.122.35.199,200.699,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
621,13,131.125.129.85,202.563,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
621,14,45.60.73.176,212.427,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
646,1,192.168.1.1,0.661,,,,RFC1918,True,False
646,2,203.101.189.254,2.048,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
646,3,192.168.72.113,3.686,,,,RFC1918,True,False
646,4,192.168.51.2,3.875,,,,RFC1918,True,False
646,5,10.15.19.81,24.122,,,,RFC1918,True,False
646,6,192.168.4.29,24.029,,,,RFC1918,True,False
646,7,192.168.69.230,129.099,,,,RFC1918,True,False
646,8,*,,,,,,False,True
646,9,154.54.72.225,165.707,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
646,10,154.54.27.169,226.54,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
646,11,154.54.41.114,227.206,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
646,12,38.122.35.199,201.462,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
646,13,131.125.129.85,201.82,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
646,14,45.60.73.176,212.384,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
671,1,192.168.1.1,0.679,,,,RFC1918,True,False
671,2,203.101.189.254,1.924,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
671,3,192.168.72.113,3.826,,,,RFC1918,True,False
671,4,192.168.51.2,3.575,,,,RFC1918,True,False
671,5,10.15.19.81,23.368,,,,RFC1918,True,False
671,6,192.168.4.29,23.959,,,,RFC1918,True,False
671,7,*,,,,,,False,True
671,8,*,,,,,,False,True
671,9,154.54.72.225,164.735,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
671,10,154.54.27.169,224.838,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
671,11,154.54.41.114,226.067,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
671,12,38.122.35.199,201.331,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
671,13,131.125.129.85,202.526,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
671,14,45.60.73.176,211.746,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
695,1,192.168.1.1,0.706,,,,RFC1918,True,False
695,2,203.101.189.254,2.023,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
695,3,192.168.72.113,3.834,,,,RFC1918,True,False
695,4,192.168.51.2,3.656,,,,RFC1918,True,False
695,5,10.15.19.81,23.877,,,,RFC1918,True,False
695,6,192.168.4.29,23.97,,,,RFC1918,True,False
695,7,192.168.69.230,128.897,,,,RFC1918,True,False
695,8,*,,,,,,False,True
695,9,154.54.72.225,163.421,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
695,10,154.54.27.169,223.789,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
695,11,154.54.41.114,227.202,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
695,12,38.122.35.199,200.226,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
695,13,131.125.129.85,202.196,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
695,14,45.60.73.176,211.559,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
719,1,192.168.1.1,0.751,,,,RFC1918,True,False
719,2,203.101.189.254,2.035,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
719,3,192.168.72.113,2.706,,,,RFC1918,True,False
719,4,192.168.51.2,3.565,,,,RFC1918,True,False
719,5,10.15.19.81,23.419,,,,RFC1918,True,False
719,6,192.168.4.29,24.01,,,,RFC1918,True,False
719,7,192.168.69.230,128.685,,,,RFC1918,True,False
719,8,*,,,,,,False,True
719,9,154.54.72.225,163.679,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
719,10,154.54.27.169,225.296,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
719,11,154.54.41.114,222.469,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
719,12,38.122.35.199,202.359,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
719,13,131.125.129.85,202.497,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
719,14,45.60.73.176,211.664,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
744,1,192.168.1.1,0.689,,,,RFC1918,True,False
744,2,203.101.189.254,2.035,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
744,3,192.168.72.113,3.673,,,,RFC1918,True,False
744,4,192.168.51.2,3.931,,,,RFC1918,True,False
744,5,10.15.19.81,23.616,,,,RFC1918,True,False
744,6,192.168.4.29,24.231,,,,RFC1918,True,False
744,7,192.168.69.230,128.619,,,,RFC1918,True,False
744,8,*,,,,,,False,True
744,9,154.54.72.225,166.562,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
744,10,154.54.27.169,225.089,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
744,11,154.54.41.114,225.785,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
744,12,38.122.35.199,201.674,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
744,13,131.125.129.85,202.206,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
744,14,45.60.73.176,213.201,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
769,1,192.168.1.1,0.681,,,,RFC1918,True,False
769,2,203.101.189.254,2.068,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
769,3,192.168.72.113,3.652,,,,RFC1918,True,False
769,4,192.168.51.2,4.041,,,,RFC1918,True,False
769,5,10.15.19.81,24.281,,,,RFC1918,True,False
769,6,192.168.4.29,24.242,,,,RFC1918,True,False
769,7,192.168.69.230,129.324,,,,RFC1918,True,False
769,8,*,,,,,,False,True
769,9,154.54.72.225,165.59,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
769,10,154.54.27.169,224.544,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
769,11,154.54.41.114,223.602,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
769,12,38.122.35.199,201.011,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
769,13,131.125.129.85,202.489,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
769,14,45.60.73.176,213.243,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
793,1,192.168.1.1,0.602,,,,RFC1918,True,False
793,2,203.101.189.254,1.929,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
793,3,192.168.72.113,3.565,,,,RFC1918,True,False
793,4,192.168.51.2,3.647,,,,RFC1918,True,False
793,5,10.15.19.81,26.717,,,,RFC1918,True,False
793,6,192.168.4.29,24.021,,,,RFC1918,True,False
793,7,192.168.69.230,128.719,,,,RFC1918,True,False
793,8,*,,,,,,False,True
793,9,154.54.72.225,164.707,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
793,10,154.54.27.169,224.993,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
793,11,154.54.41.114,225.995,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
793,12,38.122.35.199,200.695,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
793,13,*,,,,,,False,True
793,14,45.60.73.176,211.568,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
818,1,192.168.1.1,0.665,,,,RFC1918,True,False
818,2,203.101.189.254,1.88,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
818,3,192.168.72.113,3.975,,,,RFC1918,True,False
818,4,192.168.51.2,3.519,,,,RFC1918,True,False
818,5,10.15.19.81,23.693,,,,RFC1918,True,False
818,6,192.168.4.29,24.057,,,,RFC1918,True,False
818,7,*,,,,,,False,True
818,8,*,,,,,,False,True
818,9,154.54.72.225,165.431,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
818,10,154.54.27.169,225.284,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
818,11,154.54.41.114,226.758,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
818,12,*,,,,,,False,True
818,13,131.125.129.85,201.851,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
818,14,45.60.73.176,212.048,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
841,1,192.168.1.1,0.665,,,,RFC1918,True,False
841,2,203.101.189.254,1.96,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
841,3,192.168.72.113,4.488,,,,RFC1918,True,False
841,4,192.168.51.2,3.84,,,,RFC1918,True,False
841,5,10.15.19.81,23.87,,,,RFC1918,True,False
841,6,192.168.4.29,23.7,,,,RFC1918,True,False
841,7,*,,,,,,False,True
841,8,*,,,,,,False,True
841,9,154.54.72.225,166.466,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
841,10,154.54.27.169,227.464,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
841,11,154.54.41.114,227.702,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
841,12,38.122.35.199,201.581,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
841,13,131.125.129.85,202.132,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
841,14,45.60.73.176,211.701,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
866,1,192.168.1.1,0.678,,,,RFC1918,True,False
866,2,203.101.189.254,2.065,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
866,3,192.168.72.113,3.654,,,,RFC1918,True,False
866,4,192.168.51.2,3.803,,,,RFC1918,True,False
866,5,10.15.19.81,23.786,,,,RFC1918,True,False
866,6,192.168.4.29,24.178,,,,RFC1918,True,False
866,7,192.168.69.230,129.01,,,,RFC1918,True,False
866,8,*,,,,,,False,True
866,9,*,,,,,,False,True
866,10,154.54.27.169,224.377,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
866,11,154.54.41.114,226.612,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
866,12,38.122.35.199,201.678,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
866,13,131.125.129.85,202.202,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
866,14,45.60.73.176,211.697,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
891,1,192.168.1.1,0.638,,,,RFC1918,True,False
891,2,203.101.189.254,1.882,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
891,3,192.168.72.113,3.526,,,,RFC1918,True,False
891,4,192.168.51.2,3.726,,,,RFC1918,True,False
891,5,10.15.19.81,23.697,,,,RFC1918,True,False
891,6,192.168.4.29,24.172,,,,RFC1918,True,False
891,7,192.168.69.230,131.367,,,,RFC1918,True,False
891,8,*,,,,,,False,True
891,9,154.54.72.225,164.408,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
891,10,154.54.27.169,225.815,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
891,11,154.54.41.114,226.458,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
891,12,38.122.35.199,201.516,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
891,13,131.125.129.85,201.906,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
891,14,45.60.73.176,211.514,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
916,1,192.168.1.1,0.61,,,,RFC1918,True,False
916,2,203.101.189.254,1.883,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
916,3,192.168.72.113,3.062,,,,RFC1918,True,False
916,4,192.168.51.2,3.469,,,,RFC1918,True,False
916,5,10.15.19.81,24.451,,,,RFC1918,True,False
916,6,192.168.4.29,23.24,,,,RFC1918,True,False
916,7,192.168.69.230,129.38,,,,RFC1918,True,False
916,8,*,,,,,,False,True
916,9,154.54.72.225,165.569,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
916,10,154.54.27.169,224.524,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
916,11,154.54.41.114,226.783,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
916,12,38.122.35.199,201.469,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
916,13,131.125.129.85,201.879,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
916,14,45.60.73.176,212.237,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
940,1,192.168.1.1,0.656,,,,RFC1918,True,False
940,2,203.101.189.254,1.994,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
940,3,192.168.72.113,4.06,,,,RFC1918,True,False
940,4,192.168.51.2,3.703,,,,RFC1918,True,False
940,5,10.15.19.81,23.442,,,,RFC1918,True,False
940,6,192.168.4.29,23.893,,,,RFC1918,True,False
940,7,192.168.69.230,129.512,,,,RFC1918,True,False
940,8,*,,,,,,False,True
940,9,154.54.72.225,167.032,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
940,10,154.54.27.169,227.015,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
940,11,154.54.41.114,224.94,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
940,12,38.122.35.199,201.832,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
940,13,131.125.129.85,202.467,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
940,14,45.60.73.176,212.985,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
965,1,192.168.1.1,0.724,,,,RFC1918,True,False
965,2,203.101.189.254,1.628,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
965,3,192.168.72.113,3.825,,,,RFC1918,True,False
965,4,192.168.51.2,3.666,,,,RFC1918,True,False
965,5,10.15.19.81,24.131,,,,RFC1918,True,False
965,6,192.168.4.29,24.224,,,,RFC1918,True,False
965,7,192.168.69.230,128.682,,,,RFC1918,True,False
965,8,*,,,,,,False,True
965,9,154.54.72.225,163.899,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
965,10,154.54.27.169,226.932,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
965,11,154.54.41.114,225.996,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
965,12,38.122.35.199,201.524,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
965,13,131.125.129.85,202.25,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
965,14,45.60.73.176,214.672,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
989,1,192.168.1.1,0.699,,,,RFC1918,True,False
989,2,203.101.189.254,1.924,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
989,3,192.168.72.113,3.903,,,,RFC1918,True,False
989,4,192.168.51.2,3.512,,,,RFC1918,True,False
989,5,10.15.19.81,23.309,,,,RFC1918,True,False
989,6,192.168.4.29,24.154,,,,RFC1918,True,False
989,7,192.168.69.230,128.894,,,,RFC1918,True,False
989,8,*,,,,,,False,True
989,9,154.54.72.225,146.056,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
989,10,154.54.27.169,201.737,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
989,11,154.54.41.114,208.432,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
989,12,38.122.35.199,203.183,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
989,13,131.125.129.85,204.004,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
989,14,45.60.73.176,215.594,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
1014,1,192.168.1.1,0.687,,,,RFC1918,True,False
1014,2,203.101.189.254,2.075,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1014,3,192.168.72.113,3.536,,,,RFC1918,True,False
1014,4,192.168.51.2,3.949,,,,RFC1918,True,False
1014,5,10.15.19.81,23.359,,,,RFC1918,True,False
1014,6,192.168.4.29,23.987,,,,RFC1918,True,False
1014,7,192.168.69.230,129.405,,,,RFC1918,True,False
1014,8,*,,,,,,False,True
1014,9,154.54.72.225,144.947,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1014,10,154.54.27.169,202.265,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1014,11,154.54.41.114,203.389,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1014,12,38.122.35.199,205.202,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1014,13,131.125.129.85,204.708,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
1014,14,45.60.73.176,215.566,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
1040,1,192.168.1.1,0.619,,,,RFC1918,True,False
1040,2,203.101.189.254,2.065,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1040,3,192.168.72.113,3.377,,,,RFC1918,True,False
1040,4,192.168.51.2,3.21,,,,RFC1918,True,False
1040,5,10.15.19.81,23.106,,,,RFC1918,True,False
1040,6,192.168.4.29,23.977,,,,RFC1918,True,False
1040,7,192.168.69.230,128.611,,,,RFC1918,True,False
1040,8,*,,,,,,False,True
1040,9,154.54.72.225,141.281,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1040,10,154.54.27.169,202.958,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1040,11,154.54.41.114,201.86,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1040,12,38.122.35.199,201.075,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1040,13,131.125.129.85,201.226,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
1040,14,45.60.73.176,212.081,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
1065,1,192.168.1.1,0.675,,,,RFC1918,True,False
1065,2,203.101.189.254,2.065,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1065,3,192.168.72.113,3.344,,,,RFC1918,True,False
1065,4,192.168.51.2,3.568,,,,RFC1918,True,False
1065,5,10.15.19.81,25.307,,,,RFC1918,True,False
1065,6,192.168.4.29,23.948,,,,RFC1918,True,False
1065,7,*,,,,,,False,True
1065,8,*,,,,,,False,True
1065,9,154.54.72.225,141.401,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1065,10,154.54.27.169,201.052,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1065,11,154.54.41.114,202.01,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1065,12,38.122.35.199,200.808,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1065,13,131.125.129.85,201.241,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
1065,14,45.60.73.176,211.117,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
1090,1,192.168.1.1,0.731,,,,RFC1918,True,False
1090,2,203.101.189.254,1.698,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1090,3,192.168.72.113,3.647,,,,RFC1918,True,False
1090,4,192.168.51.2,3.691,,,,RFC1918,True,False
1090,5,10.15.19.81,23.568,,,,RFC1918,True,False
1090,6,192.168.4.29,23.231,,,,RFC1918,True,False
1090,7,*,,,,,,False,True
1090,8,*,,,,,,False,True
1090,9,154.54.72.225,140.421,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1090,10,154.54.27.169,200.82,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1090,11,154.54.41.114,201.863,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1090,12,38.122.35.199,200.616,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1090,13,131.125.129.85,201.281,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
1090,14,45.60.73.176,211.394,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
1115,1,192.168.1.1,0.645,,,,RFC1918,True,False
1115,2,203.101.189.254,2.073,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1115,3,192.168.72.113,3.734,,,,RFC1918,True,False
1115,4,192.168.51.2,3.605,,,,RFC1918,True,False
1115,5,10.15.19.81,23.787,,,,RFC1918,True,False
1115,6,192.168.4.29,24.002,,,,RFC1918,True,False
1115,7,192.168.69.230,128.826,,,,RFC1918,True,False
1115,8,*,,,,,,False,True
1115,9,154.54.72.225,140.295,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1115,10,154.54.27.169,200.533,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1115,11,154.54.41.114,201.714,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1115,12,38.122.35.199,200.001,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1115,13,131.125.129.85,201.208,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
1115,14,45.60.73.176,211.074,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
1138,1,192.168.1.1,0.658,,,,RFC1918,True,False
1138,2,203.101.189.254,1.577,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1138,3,192.168.72.113,3.48,,,,RFC1918,True,False
1138,4,192.168.51.2,3.613,,,,RFC1918,True,False
1138,5,10.15.19.81,23.504,,,,RFC1918,True,False
1138,6,192.168.4.29,23.927,,,,RFC1918,True,False
1138,7,*,,,,,,False,True
1138,8,*,,,,,,False,True
1138,9,154.54.72.225,140.615,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1138,10,154.54.27.169,200.664,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1138,11,154.54.41.114,201.398,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1138,12,38.122.35.199,200.561,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1138,13,131.125.129.85,201.537,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
1138,14,45.60.73.176,210.861,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
1163,1,192.168.1.1,0.632,,,,RFC1918,True,False
1163,2,203.101.189.254,2.094,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1163,3,192.168.72.113,3.946,,,,RFC1918,True,False
1163,4,192.168.51.2,3.559,,,,RFC1918,True,False
1163,5,10.15.19.81,23.551,,,,RFC1918,True,False
1163,6,192.168.4.29,23.907,,,,RFC1918,True,False
1163,7,192.168.69.230,128.033,,,,RFC1918,True,False
1163,8,*,,,,,,False,True
1163,9,154.54.72.225,140.726,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1163,10,154.54.27.169,200.833,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1163,11,154.54.41.114,201.477,174.0,154.48.0.0/12,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1163,12,38.122.35.199,200.545,174.0,38.0.0.0/8,US,"COGENT-174 - Cogent Communications, LLC, US",False,False
1163,13,131.125.129.85,201.235,19551.0,131.125.129.0/24,NL,"INCAPSULA - Incapsula Inc, US",False,False
1163,14,45.60.73.176,211.128,19551.0,45.60.73.0/24,US,"INCAPSULA - Incapsula Inc, US",False,False
1188,1,192.168.1.1,0.66,,,,RFC1918,True,False
1188,2,203.101.189.254,1.934,9541.0,203.101.189.0/24,PK,"CYBERNET-AP - Cyber Internet Services (Pvt) Ltd., PK",False,False
1188,3,192.168.72.113,3.679,,,,RFC1918,True,False
1188,4,192.168.51.2,3.374,,,,RFC1918,True,False
1188,5,10.15.19.81,23.481,,,,RFC1918,True,False
1188,6,192.168.4.29,23.949,,,,RFC1918,True,False
